countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Coffee	2630	2005		7192	7799	349	7728	7611			0	207	7576	1.2	1	0.2	
World +	5001	Cocoa Beans	2633	2005		4002	7015	128	6833	4311	1		25	395	3903	0.6	4	0.1	0.4
World +	5001	Tea	2635	2005		4363	1726	47	2032	4104	0			79	4157	0.6	1	0.2	
World +	5001	Spices +	2923	2005		6534	1740	3	1786	6492		0		236	6337	1.0	8	0.3	0.3
World +	5001	Pepper	2640	2005		434	268	0	288	415				12	436	0.1	1	0.0	0.0
World +	5001	Pimento	2641	2005		2630	459	-4	422	2663				102	2581	0.4	3	0.1	0.1
World +	5001	Cloves	2642	2005		105	31	2	34	104				68	40	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	2005		3365	981	6	1043	3310		0		54	3280	0.5	5	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	2005		264773	24581	-357	26853	262145			3116	35427	224001	34.8	66	0.3	0.0
World +	5001	Wine	2655	2005		28537	7939	-55	8178	28243			3116	1595	23534	3.7	7	0.0	
World +	5001	Beer	2656	2005		155719	8844	-94	9775	154693				189	154505	24.0	30	0.3	
World +	5001	Beverages, Fermented	2657	2005		27993	360	-20	351	27981				1329	26667	4.1	5	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	2005		22823	3296	-109	3596	22412				3118	19294	3.0	24	0.0	
World +	5001	Alcohol, Non-Food	2659	2005		29702	4143	-78	4952	28815				29197	0	0.0			
World +	5001	Meat +	2943	2005		257918	30266	-290	32652	255242	39		284	1941	253029	39.3	217	13.2	17.7
World +	5001	Bovine Meat	2731	2005		61923	8484	107	9606	60909	6		8	439	60459	9.4	39	3.6	2.6
World +	5001	Mutton & Goat Meat	2732	2005		12321	915	4	1009	12230	10			196	12024	1.9	11	0.7	0.8
World +	5001	Pigmeat	2733	2005		98887	10656	-149	11047	98347			15	530	97803	15.2	117	4.4	10.9
World +	5001	Poultry Meat	2734	2005		79498	9709	-252	10565	78391	0		257	750	77389	12.0	47	4.2	3.3
World +	5001	Meat, Other	2735	2005		5289	501	0	425	5365	23		3	26	5354	0.8	3	0.4	0.1
World +	5001	Offals +	2945	2005		16279	2357	45	2570	16112	915		0	1294	14010	2.2	7	1.1	0.2
World +	5001	Animal Fats +	2946	2005		33678	7832	251	8228	33532	2021		364	10383	20864	3.2	60	0.1	6.7
World +	5001	Butter, Ghee	2740	2005		8474	1374	43	1494	8398	2			69	8333	1.3	27	0.0	3.1
World +	5001	Cream	2743	2005		2856	746	40	901	2741			75	144	2525	0.4	2	0.0	0.2
World +	5001	Fats, Animals, Raw	2737	2005		21421	4933	167	5122	21399	1585		289	9729	9886	1.5	30	0.0	3.4
World +	5001	Fish, Body Oil	2781	2005		896	749	0	688	957	417			435	104	0.0	0	0.0	0.0
World +	5001	Fish, Liver Oil	2782	2005		31	29	0	23	37	16			5	16	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	2005		61012	1456	-1	1585	60882	53	3681	0	3279	53906	8.4	33	2.6	2.3
World +	5001	Milk - Excluding Butter +	2948	2005		644009	82004	120	88652	637480	73712		1296	31182	531452	82.6	126	7.5	6.9
World +	5001	Fish, Seafood +	2960	2005		132949	57204	1762	54233	137682	27219	390		4255	105819	16.4	30	4.6	1.1
World +	5001	Freshwater Fish	2761	2005		35845	3800	4	4068	35581	72	250		2086	33173	5.2	10	1.5	0.4
World +	5001	Demersal Fish	2762	2005		20343	9354	32	8632	21098	1042	88		362	19606	3.0	6	0.9	0.2
World +	5001	Pelagic Fish	2763	2005		39260	31189	1659	27737	44371	24232	10		220	19910	3.1	8	1.1	0.4
World +	5001	Marine Fish, Other	2764	2005		9285	3716	14	4056	8959	1591	1		77	7289	1.1	2	0.3	0.1
World +	5001	Crustaceans	2765	2005		9317	5177	30	4601	9922	13	10		93	9807	1.5	2	0.4	0.0
World +	5001	Cephalopods	2766	2005		3721	1533	22	1545	3731	246	0		141	3344	0.5	1	0.2	0.0
World +	5001	Molluscs, Other	2767	2005		15177	2435	1	3593	14020	23	31		1276	12690	2.0	1	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	2005		15574	569	0	454	15689	344	0		3872	11474	1.8	2	0.1	0.0
World +	5001	Meat, Aquatic Mammals	2768	2005		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	2005		844	226	0	120	950		0		32	917	0.1	0	0.0	0.0
World +	5001	Aquatic Plants	2775	2005		14730	343	0	334	14739	344			3839	10557	1.6	2	0.1	0.0
World +	5001	Miscellaneous +	2928	2005													1	0.1	0.0
