countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Vegetables, Other	2605	1987		336013	13337	664	12449	337565	8658	50	8	33643	295277	59.5	39	2.1	0.3
World +	5001	Fruits - Excluding Wine +	2919	1987		332475	48384	1634	48125	334368	3644		50395	30486	249991	50.4	65	0.7	0.4
World +	5001	Oranges, Mandarines	2611	1987		55027	14003	378	17435	51973	5		25	4914	47107	9.5	7	0.1	0.0
World +	5001	Lemons, Limes	2612	1987		7073	1471	22	1383	7184			23	670	6496	1.3	1	0.0	0.0
World +	5001	Grapefruit	2613	1987		4396	1347	3	1852	3893	0		1	353	3551	0.7	0	0.0	0.0
World +	5001	Citrus, Other	2614	1987		3550	638	1	470	3719			22	453	3253	0.7	0	0.0	0.0
World +	5001	Bananas	2615	1987		43075	7336	14	7267	43158	698		922	5595	35943	7.2	12	0.2	0.0
World +	5001	Plantains	2616	1987		24259	149	0	119	24289	2307		2931	3922	15129	3.1	7	0.1	0.0
World +	5001	Apples	2617	1987		37954	9406	1172	6844	41688	455		2207	3101	35925	7.2	8	0.0	0.1
World +	5001	Pineapples	2618	1987		10461	2114	-3	1814	10758			6	1056	9696	2.0	2	0.0	0.0
World +	5001	Dates	2619	1987		2598	418	4	140	2879	82		10	272	2515	0.5	2	0.0	0.0
World +	5001	Grapes	2620	1987		61849	3680	130	3458	62201	0		43107	1853	17252	3.5	6	0.1	0.0
World +	5001	Fruits, Other	2625	1987		82234	7822	-86	7344	82627	97		1141	8297	73124	14.7	18	0.2	0.2
World +	5001	Stimulants +	2922	1987		11047	8563	-625	8654	10331	0		13	253	10066	2.0	4	0.4	0.2
World +	5001	Coffee	2630	1987		6300	4878	-767	4811	5600			0	133	5467	1.1	1	0.2	
World +	5001	Cocoa Beans	2633	1987		2016	2688	123	2730	2097			13	65	2020	0.4	2	0.1	0.2
World +	5001	Tea	2635	1987		2732	997	19	1114	2634	0			55	2578	0.5	1	0.1	
World +	5001	Spices +	2923	1987		3515	659	2	607	3569		0		208	3374	0.7	6	0.2	0.2
World +	5001	Pepper	2640	1987		172	144	16	142	190				7	184	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1987		1727	106	3	118	1717				98	1623	0.3	3	0.1	0.1
World +	5001	Cloves	2642	1987		82	12	0	11	82				69	15	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1987		1534	397	-17	336	1579		0		35	1552	0.3	3	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1987		190551	10122	-1962	10123	188588			5923	21070	161576	32.6	69	0.3	0.0
World +	5001	Wine	2655	1987		31693	4318	-1599	4296	30116			5923	645	23549	4.7	9	0.0	
World +	5001	Beer	2656	1987		102063	3078	-79	3229	101832				188	101645	20.5	25	0.2	
World +	5001	Beverages, Fermented	2657	1987		19155	93	-21	93	19133				766	18329	3.7	5	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1987		20024	1232	-243	1577	19436				1383	18054	3.6	29	0.0	
World +	5001	Alcohol, Non-Food	2659	1987		17617	1401	-21	927	18070				18089	0	0.0			
World +	5001	Meat +	2943	1987		162197	11645	-84	12405	161354	45		51	1420	159857	32.2	168	10.9	13.4
World +	5001	Bovine Meat	2731	1987		52566	4900	-38	5375	52053			2	264	51787	10.4	45	4.0	3.1
World +	5001	Mutton & Goat Meat	2732	1987		8407	846	134	920	8467	0			195	8271	1.7	9	0.6	0.7
World +	5001	Pigmeat	2733	1987		62416	3652	-119	3792	62157			4	617	61537	12.4	85	3.5	7.7
World +	5001	Poultry Meat	2734	1987		35233	1760	-60	1928	35005	2		44	327	34632	7.0	27	2.5	1.8
World +	5001	Meat, Other	2735	1987		3575	487	0	390	3672	43		1	16	3629	0.7	2	0.3	0.1
World +	5001	Offals +	2945	1987		11223	710	2	741	11193	769		0	1384	9052	1.8	6	0.9	0.2
World +	5001	Animal Fats +	2946	1987		30098	6680	547	6630	30695	2305		265	9546	18657	3.8	65	0.1	7.3
World +	5001	Butter, Ghee	2740	1987		7447	1756	385	1763	7824	38			129	7687	1.6	31	0.0	3.5
World +	5001	Cream	2743	1987		3484	110	-2	112	3480			61	51	3368	0.7	4	0.1	0.4
World +	5001	Fats, Animals, Raw	2737	1987		17707	3993	134	4065	17769	1556		204	8742	7316	1.5	29	0.0	3.2
World +	5001	Fish, Body Oil	2781	1987		1412	804	31	662	1585	702		0	620	263	0.1	1	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1987		47	17	-1	28	36	9			4	23	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1987		34135	871	3	944	34066	4	2022	5	1469	30569	6.2	24	1.9	1.7
World +	5001	Milk - Excluding Butter +	2948	1987		514843	56396	7920	58404	520754	104867		75	26748	389152	78.5	119	7.1	6.5
World +	5001	Fish, Seafood +	2960	1987		93527	29629	980	29416	94720	27085	244		949	66447	13.4	25	3.9	0.9
World +	5001	Freshwater Fish	2761	1987		13037	583	26	607	13039	49	30		141	12819	2.6	5	0.8	0.2
World +	5001	Demersal Fish	2762	1987		22248	4746	-74	7709	19212	1586	91		252	17282	3.5	6	1.0	0.2
World +	5001	Pelagic Fish	2763	1987		36680	18474	1042	16726	39470	24058	10		180	15222	3.1	8	1.1	0.4
World +	5001	Marine Fish, Other	2764	1987		8665	1740	6	1105	9306	1234	2		239	7834	1.6	3	0.5	0.1
World +	5001	Crustaceans	2765	1987		4196	2163	-11	1838	4511	106	0		0	4405	0.9	1	0.2	0.0
World +	5001	Cephalopods	2766	1987		2306	549	8	542	2322	35	24		0	2263	0.5	1	0.2	0.0
World +	5001	Molluscs, Other	2767	1987		6394	1373	-18	888	6861	16	87		136	6622	1.3	1	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1987		4836	148	0	100	4884	305	0		2572	2014	0.4	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1987		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1987		386	76	0	65	398		0		163	241	0.0	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1987		4450	72	0	35	4486	305			2409	1773	0.4	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1987													1	0.0	0.0
