countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Population	2501	1996	5734720														
World +	5001	Grand Total +	2901	1996													2692	73.4	70.2
World +	5001	Vegetal Products +	2903	1996													2260	46.7	38.4
World +	5001	Animal Products +	2941	1996													432	26.8	31.8
World +	5001	Cereals - Excluding Beer +	2905	1996		1876410	259535	-75720	257117	1803110	673328	74609	74857	112214	868576	151.5	1329	33.2	6.1
World +	5001	Wheat	2511	1996		581577	123615	-29985	120888	554318	87056	36025	3028	30230	397985	69.4	558	17.1	2.5
World +	5001	Rice (Milled Equivalent)	2805	1996		378999	20964	-9448	20163	370352	20197	10928	2129	29592	307518	53.6	541	10.2	1.6
World +	5001	Barley	2513	1996		153788	26473	-3961	27884	148416	101538	12671	22003	5024	7173	1.3	9	0.2	0.0
World +	5001	Maize	2514	1996		588871	73021	-29327	74401	558164	376110	5632	44356	39642	92850	16.2	133	3.2	1.1
World +	5001	Rye	2515	1996		23323	3373	980	3169	24508	13434	2459	760	942	6914	1.2	9	0.2	0.0
World +	5001	Oats	2516	1996		31202	2794	-925	2875	30196	21863	4089	0	736	3512	0.6	3	0.1	0.1
World +	5001	Millet	2517	1996		28540	211	-200	215	28336	3372	797	368	2131	21668	3.8	31	0.8	0.3
World +	5001	Sorghum	2518	1996		71557	6785	-1778	6534	70028	36217	922	2178	3274	27409	4.8	40	1.2	0.4
World +	5001	Cereals, Other	2520	1996		18552	2300	-1077	988	18788	13541	1086	35	645	3547	0.6	5	0.1	0.0
World +	5001	Starchy Roots +	2907	1996		657055	32177	-14968	31209	643055	166677	37411	14485	77020	347521	60.6	138	2.0	0.3
World +	5001	Cassava	2532	1996		158539	16373	-4224	15952	154735	39846	0	2319	22794	89828	15.7	41	0.3	0.1
World +	5001	Potatoes	2531	1996		310903	15310	-10752	14896	300565	58232	35682	12082	31778	162791	28.4	52	1.2	0.1
World +	5001	Sweet Potatoes	2533	1996		141497	112	10	85	141534	63012	302	83	8018	70120	12.2	33	0.3	0.1
World +	5001	Yams	2535	1996		33889	31	0	44	33875	5093	1294		12063	15425	2.7	7	0.1	0.0
World +	5001	Roots, Other	2534	1996		12227	352	-2	232	12345	493	132	1	2366	9357	1.6	5	0.1	0.0
World +	5001	Sugarcrops +	2908	1996		1485140	277	-901	294	1484220	31564	22196	1384290	26340	19834	3.5	3	0.0	0.0
World +	5001	Sugar Cane	2536	1996		1219280	50	-1464	54	1217810	22675	22196	1130590	22534	19818	3.5	3	0.0	0.0
World +	5001	Sugar Beet	2537	1996		265856	227	563	240	266406	8889		253696	3806	16	0.0	0	0.0	0.0
World +	5001	Sugar & Sweeteners +	2909	1996		156875	40331	-2137	42516	152553	560	0	1461	10898	139720	24.4	234	0.1	0.0
World +	5001	Sugar, Non-Centrifugal	2541	1996		11014	0	0	0	11014	426		77	2839	7672	1.3	13	0.0	0.0
World +	5001	Sugar (Raw Equivalent)	2542	1996		125983	35704	-2114	38225	121348	100		603	4641	116006	20.2	198		
World +	5001	Sweeteners, Other	2543	1996		18778	4290	-17	3998	19053	34	0	773	3417	14912	2.6	22	0.0	0.0
World +	5001	Honey	2745	1996		1100	337	-6	293	1139	0		9	0	1130	0.2	2	0.0	
World +	5001	Pulses +	2911	1996		53753	6974	1487	7568	54646	14213	3650	0	2438	34370	6.0	56	3.5	0.4
World +	5001	Beans	2546	1996		16751	1718	940	2095	17313	1320	1083		827	14083	2.5	23	1.4	0.1
World +	5001	Peas	2547	1996		10848	2771	204	2793	11030	6495	824	0	342	3369	0.6	5	0.4	0.0
World +	5001	Pulses, Other	2549	1996		26153	2486	344	2680	26302	6398	1743	0	1268	16918	3.0	28	1.7	0.2
World +	5001	Treenuts +	2912	1996		6758	3294	66	2685	7433		0	0	251	7193	1.3	8	0.2	0.7
World +	5001	Oilcrops +	2913	1996		321951	51671	8682	53681	328624	14655	8850	251245	17723	36854	6.4	51	2.6	3.6
World +	5001	Soyabeans	2555	1996		130200	33064	7603	35047	135820	3825	5019	112311	4924	9741	1.7	16	1.5	0.6
World +	5001	Groundnuts (Shelled Eq)	2556	1996		21798	1579	-352	1537	21487	3	1161	12225	1199	6914	1.2	18	0.8	1.5
World +	5001	Sunflowerseed	2557	1996		24764	4400	963	4538	25589	1335	482	22852	502	419	0.1	1	0.0	0.1
World +	5001	Rape and Mustardseed	2558	1996		30897	6298	2308	6372	33130	1738	404	29045	1181	767	0.1	2	0.1	0.1
World +	5001	Cottonseed	2559	1996		34327	676	5	804	34204	6876	1377	24234	1717	0	0.0	0	0.0	0.0
World +	5001	Coconuts - Incl Copra	2560	1996		47476	2199	-1824	2008	45843	36	119	22922	6902	15870	2.8	10	0.1	0.9
World +	5001	Sesameseed	2561	1996		2756	609	-177	651	2536	0	53	1615	116	752	0.1	2	0.1	0.2
World +	5001	Palmkernels	2562	1996		5022	73	9	68	5036	0		4965	74	6	0.0	0	0.0	0.0
World +	5001	Olives	2563	1996		15364	371	-71	346	15318			13279	340	1700	0.3	1	0.0	0.1
World +	5001	Oilcrops, Other	2570	1996		9348	2404	217	2309	9660	843	234	7796	768	684	0.1	1	0.1	0.1
World +	5001	Vegetable Oils +	2914	1996		80997	30758	-2617	31556	77582	112		195	22409	55219	9.6	230	0.0	26.0
World +	5001	Soyabean Oil	2571	1996		20389	5733	-990	5529	19603	79		4	3553	15967	2.8	66	0.0	7.4
World +	5001	Groundnut Oil	2572	1996		5089	268	-159	289	4910	0		0	472	4438	0.8	19	0.0	2.1
World +	5001	Sunflowerseed Oil	2573	1996		9281	3769	-976	3540	8533	0		3	896	7634	1.3	32	0.0	3.6
World +	5001	Rape and Mustard Oil	2574	1996		11025	2780	123	3229	10699	33		4	2723	7938	1.4	33	0.0	3.8
World +	5001	Cottonseed Oil	2575	1996		3758	384	-33	246	3863	0		2	639	3223	0.6	13	0.0	1.5
World +	5001	Palmkernel Oil	2576	1996		2234	902	-56	1076	2005	0		1	1220	783	0.1	3	0.0	0.4
World +	5001	Palm Oil	2577	1996		16735	11075	16	12749	15077	0		4	7686	7547	1.3	32	0.0	3.6
World +	5001	Coconut Oil	2578	1996		3037	1632	-61	1690	2918	0		4	1361	1554	0.3	7	0.0	0.7
World +	5001	Sesameseed Oil	2579	1996		736	28	-5	28	730	0		2	50	678	0.1	3	0.0	0.3
World +	5001	Olive Oil	2580	1996		2805	757	-464	706	2393	0			315	2079	0.4	9	0.0	1.0
World +	5001	Ricebran Oil	2581	1996		703	28	-15	7	710				165	544	0.1	2	0.0	0.3
World +	5001	Maize Germ Oil	2582	1996		1732	619	31	633	1749			0	345	1404	0.2	6	0.0	0.7
World +	5001	Oilcrops Oil, Other	2586	1996		3473	2782	-28	1834	4393	0		171	2985	1429	0.2	6	0.0	0.7
World +	5001	Vegetables +	2918	1996		592999	32986	-464	34826	590695	11006	126	241	52468	527012	91.9	61	3.2	0.5
World +	5001	Tomatoes	2601	1996		92562	8522	-589	9299	91196	1371		0	8392	81434	14.2	7	0.4	0.1
World +	5001	Onions	2602	1996		40436	3056	146	3528	40110	0	18	0	3489	36604	6.4	7	0.2	0.0
World +	5001	Vegetables, Other	2605	1996		460001	21409	-21	21999	459389	9635	108	241	40588	408973	71.3	47	2.6	0.4
World +	5001	Fruits - Excluding Wine +	2919	1996		423814	70765	-1332	75116	418132	5000		47373	38615	327496	57.1	72	0.8	0.4
World +	5001	Oranges, Mandarines	2611	1996		76150	18659	272	24391	70690	4		28	6115	64551	11.3	9	0.2	0.0
World +	5001	Lemons, Limes	2612	1996		9053	1924	1	1702	9277			26	855	8396	1.5	1	0.0	0.0
World +	5001	Grapefruit	2613	1996		5160	2232	-336	2138	4918	0		0	418	4501	0.8	0	0.0	0.0
World +	5001	Citrus, Other	2614	1996		5047	200	-10	75	5162			15	591	4563	0.8	1	0.0	0.0
World +	5001	Bananas	2615	1996		54764	13595	0	14663	53695	805		789	7257	44844	7.8	13	0.2	0.0
World +	5001	Plantains	2616	1996		29300	251	1	265	29287	3400		3512	3515	18864	3.3	8	0.1	0.0
World +	5001	Apples	2617	1996		55958	10977	-917	9618	56400	534		3768	4614	47483	8.3	10	0.1	0.1
World +	5001	Pineapples	2618	1996		12767	3246	-26	2725	13263			14	1279	11979	2.1	2	0.0	0.0
World +	5001	Dates	2619	1996		4010	789	3	531	4270	162		0	287	3822	0.7	3	0.0	0.0
World +	5001	Grapes	2620	1996		58449	5700	-139	5443	58568	0		37845	2668	18067	3.2	5	0.1	0.0
World +	5001	Fruits, Other	2625	1996		113156	13193	-181	13565	112604	95		1375	11014	100426	17.5	21	0.2	0.2
World +	5001	Stimulants +	2922	1996		12573	11376	81	11630	12400	9		38	572	11815	2.1	5	0.4	0.3
World +	5001	Coffee	2630	1996		6132	5685	-60	5790	5966			0	177	5790	1.0	1	0.2	
World +	5001	Cocoa Beans	2633	1996		3205	4396	139	4536	3204	9		38	304	2853	0.5	3	0.1	0.3
World +	5001	Tea	2635	1996		3236	1296	2	1304	3230	0			91	3172	0.6	1	0.2	
World +	5001	Spices +	2923	1996		4813	997	9	983	4836		0		206	4666	0.8	7	0.3	0.2
World +	5001	Pepper	2640	1996		239	194	21	204	252				11	241	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1996		2211	192	2	173	2233				94	2146	0.4	3	0.1	0.1
World +	5001	Cloves	2642	1996		87	25	-11	19	82				57	25	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1996		2276	585	-4	587	2270		0		44	2253	0.4	4	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1996		215519	16202	-1378	18602	211740			3597	26064	182648	31.8	64	0.3	0.0
World +	5001	Wine	2655	1996		27263	5230	-713	5759	26021			3597	529	21896	3.8	7	0.0	
World +	5001	Beer	2656	1996		122328	5622	-77	6643	121231				219	121012	21.1	26	0.2	
World +	5001	Beverages, Fermented	2657	1996		22819	220	-491	192	22356				937	21426	3.7	5	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1996		21033	2032	-10	2739	20317				2005	18314	3.2	26	0.0	
World +	5001	Alcohol, Non-Food	2659	1996		22076	3097	-89	3269	21816				22374	0	0.0			
World +	5001	Meat +	2943	1996		205820	19453	162	21381	204055	75		68	1593	202358	35.3	192	11.9	15.6
World +	5001	Bovine Meat	2731	1996		56596	6418	43	6913	56144	49			701	55397	9.7	40	3.7	2.6
World +	5001	Mutton & Goat Meat	2732	1996		10004	823	-32	871	9924	3			182	9739	1.7	10	0.6	0.8
World +	5001	Pigmeat	2733	1996		79070	6233	122	6544	78881			7	302	78573	13.7	102	3.9	9.5
World +	5001	Poultry Meat	2734	1996		55650	5551	41	6678	54564	0		56	391	54118	9.4	37	3.3	2.6
World +	5001	Meat, Other	2735	1996		4501	427	-12	375	4542	23		7	17	4531	0.8	2	0.4	0.1
World +	5001	Offals +	2945	1996		14069	1224	-100	1478	13714	925		0	1154	11665	2.0	6	1.0	0.2
World +	5001	Animal Fats +	2946	1996		29698	6677	-67	6691	29616	2436		440	9251	17547	3.1	56	0.1	6.3
World +	5001	Butter, Ghee	2740	1996		6686	1180	20	1259	6628	3			60	6564	1.1	24	0.0	2.7
World +	5001	Cream	2743	1996		2646	468	40	530	2624			99	99	2426	0.4	2	0.0	0.2
World +	5001	Fats, Animals, Raw	2737	1996		18985	4156	-130	4040	18971	1892		341	8493	8304	1.4	29	0.0	3.2
World +	5001	Fish, Body Oil	2781	1996		1348	850	2	844	1356	532		0	595	230	0.0	1	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1996		32	24	0	18	38	10			5	23	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1996		49920	1083	10	1113	49901	28	2899	2	2523	44452	7.8	30	2.4	2.1
World +	5001	Milk - Excluding Butter +	2948	1996		544288	65109	-2515	66512	540371	72820		1187	24430	442196	77.1	119	7.1	6.6
World +	5001	Fish, Seafood +	2960	1996		118860	43970	-1702	41435	119693	28071	167		3427	88031	15.4	28	4.3	1.0
World +	5001	Freshwater Fish	2761	1996		23967	1635	-10	1578	24015	41	45		1321	22607	3.9	8	1.2	0.3
World +	5001	Demersal Fish	2762	1996		21294	7421	-53	7894	20768	2008	79		172	18509	3.2	6	0.9	0.2
World +	5001	Pelagic Fish	2763	1996		41378	26366	-1639	24886	41219	23832	5	0	614	16770	2.9	8	1.1	0.3
World +	5001	Marine Fish, Other	2764	1996		10594	2703	28	1809	11515	2143	1		262	9109	1.6	3	0.4	0.1
World +	5001	Crustaceans	2765	1996		6477	3087	-13	2388	7164	18	0		1	7148	1.2	2	0.3	0.0
World +	5001	Cephalopods	2766	1996		3123	996	-9	1164	2946	9	5		152	2781	0.5	1	0.2	0.0
World +	5001	Molluscs, Other	2767	1996		12028	1763	-8	1718	12065	21	32		905	11108	1.9	1	0.1	0.0
