countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Population	2501	1964	3220070														
World +	5001	Grand Total +	2901	1964													2279	62.9	50.6
World +	5001	Vegetal Products +	2903	1964													1929	42.5	24.8
World +	5001	Animal Products +	2941	1964													351	20.4	25.8
World +	5001	Cereals - Excluding Beer +	2905	1964		896745	101667	-9043	106556	882813	318051	61752	20318	50957	431694	134.1	1139	28.8	5.3
World +	5001	Wheat	2511	1964		262045	56267	-9932	59399	248981	28783	26614	944	14919	177751	55.2	417	13.0	1.7
World +	5001	Rice (Milled Equivalent)	2805	1964		174950	7875	-6693	8265	167868	6042	9389	1259	9409	141807	44.0	444	8.3	1.3
World +	5001	Barley	2513	1964		93985	8442	-368	9085	92974	60396	8156	10185	2914	11323	3.5	24	0.7	0.1
World +	5001	Maize	2514	1964		207415	22587	7089	23381	213711	148153	5897	6279	17053	36330	11.3	95	2.3	0.9
World +	5001	Rye	2515	1964		32493	716	-625	700	31885	11878	4761	426	1450	13369	4.2	30	0.8	0.1
World +	5001	Oats	2516	1964		42942	1385	1799	1491	44634	36862	4197	169	813	2594	0.8	5	0.2	0.1
World +	5001	Millet	2517	1964		27254	353	-701	437	26469	1996	842	265	1807	21558	6.7	55	1.5	0.5
World +	5001	Sorghum	2518	1964		45019	3303	444	3610	45156	17873	979	741	2260	23302	7.2	60	1.8	0.6
World +	5001	Cereals, Other	2520	1964		10641	739	-57	188	11136	6067	917	49	332	3659	1.1	9	0.2	0.0
World +	5001	Starchy Roots +	2907	1964		474443	7364	-10946	7451	463410	121272	45840	8470	48235	239594	74.4	170	2.5	0.4
World +	5001	Cassava	2532	1964		82274	2700	320	2683	82611	21888	0	185	9905	50633	15.7	41	0.3	0.1
World +	5001	Potatoes	2531	1964		281701	4286	-11302	4560	270124	80166	44272	7681	28246	109758	34.1	63	1.5	0.1
World +	5001	Sweet Potatoes	2533	1964		92998	94	43	6	93129	17507	876	604	5469	68672	21.3	57	0.6	0.2
World +	5001	Yams	2535	1964		9854	0	0	1	9853	1170	543		2829	5312	1.6	4	0.1	0.0
World +	5001	Roots, Other	2534	1964		7616	284	-7	201	7693	540	149	1	1785	5219	1.6	4	0.1	0.0
World +	5001	Sugarcrops +	2908	1964		680583	666	-1000	766	679482	27006	8797	618860	16702	8106	2.5	2	0.0	0.0
World +	5001	Sugar Cane	2536	1964		467252	0	-1000	87	466165	24115	8797	411060	14126	8057	2.5	2	0.0	0.0
World +	5001	Sugar Beet	2537	1964		213331	666	-1	679	213317	2892		207800	2576	49	0.0	0	0.0	0.0
World +	5001	Sugar & Sweeteners +	2909	1964		75536	16970	-6637	17135	68734	413	0	1125	1468	65731	20.4	199	0.1	0.0
World +	5001	Sugar, Non-Centrifugal	2541	1964		10427	9	0	11	10424	351		48	343	9683	3.0	29	0.1	0.0
World +	5001	Sugar (Raw Equivalent)	2542	1964		60594	16744	-6618	16864	53856	60		418	588	52771	16.4	161		
World +	5001	Sweeteners, Other	2543	1964		3770	133	-15	165	3724	2	0	654	538	2552	0.8	7	0.0	0.0
World +	5001	Honey	2745	1964		746	83	-3	95	730	0		6	0	725	0.2	2	0.0	
World +	5001	Pulses +	2911	1964		46352	1411	124	1492	46394	11589	3928	4	1915	28957	9.0	84	5.3	0.5
World +	5001	Beans	2546	1964		11895	515	128	531	12007	192	1066		481	10269	3.2	30	1.9	0.1
