countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Cassava	2532	1983		126694	21163	-3962	21669	122226	38740	0	651	14095	68747	14.9	39	0.3	0.1
World +	5001	Potatoes	2531	1983		261399	8351	1862	7792	263820	62186	36326	12657	27946	124706	27.0	50	1.2	0.1
World +	5001	Sweet Potatoes	2533	1983		137418	179	1	162	137436	39818	364	217	7596	89441	19.4	52	0.5	0.2
World +	5001	Yams	2535	1983		11724	10	0	24	11710	1272	883		3039	6516	1.4	4	0.1	0.0
World +	5001	Roots, Other	2534	1983		7845	121	50	137	7879	273	169	1	872	6571	1.4	4	0.0	0.0
World +	5001	Sugarcrops +	2908	1983		1167710	123	1729	248	1169310	23394	15425	1096460	18438	15589	3.4	3	0.0	0.0
World +	5001	Sugar Cane	2536	1983		899003	9	1500	121	900392	18075	15425	836635	14703	15553	3.4	3	0.0	0.0
World +	5001	Sugar Beet	2537	1983		268703	114	230	128	268920	5319		259829	3735	36	0.0	0	0.0	0.0
World +	5001	Sugar & Sweeteners +	2909	1983		121541	29172	-1086	31118	118510	682	0	1125	4094	112616	24.4	236	0.1	0.0
World +	5001	Sugar, Non-Centrifugal	2541	1983		13396	6	0	11	13391	501		90	608	12192	2.6	25	0.1	0.0
World +	5001	Sugar (Raw Equivalent)	2542	1983		96299	27549	-1052	29710	93086	168		359	1508	91046	19.7	193		
World +	5001	Sweeteners, Other	2543	1983		10802	1375	-23	1150	11005	13	0	654	1977	8372	1.8	16	0.0	0.0
World +	5001	Honey	2745	1983		1044	242	-11	247	1028	0		22	0	1006	0.2	2	0.0	
World +	5001	Pulses +	2911	1983		47493	3189	1054	3295	48442	11517	3739	14	2193	30988	6.7	63	3.9	0.4
World +	5001	Beans	2546	1983		14664	1315	1141	1045	16074	496	1108		807	13663	3.0	28	1.7	0.1
World +	5001	Peas	2547	1983		10938	740	-31	896	10751	6207	979	14	457	3095	0.7	6	0.4	0.0
World +	5001	Pulses, Other	2549	1983		21892	1134	-56	1353	21616	4813	1653	0	929	14231	3.1	29	1.8	0.3
World +	5001	Treenuts +	2912	1983		4326	1463	16	1430	4376		0	1	212	4217	0.9	7	0.2	0.5
World +	5001	Oilcrops +	2913	1983		202485	35704	16374	35241	219322	8222	7159	171666	8936	23391	5.1	41	2.1	2.8
World +	5001	Soyabeans	2555	1983		79253	26603	11414	26616	90654	1572	3514	76973	2176	6418	1.4	13	1.2	0.5
World +	5001	Groundnuts (Shelled Eq)	2556	1983		13380	750	230	763	13598	3	995	7438	562	4600	1.0	15	0.6	1.2
World +	5001	Sunflowerseed	2557	1983		15565	1957	841	1723	16639	243	481	14924	562	430	0.1	1	0.0	0.1
World +	5001	Rape and Mustardseed	2558	1983		14347	2650	1157	2726	15428	618	270	13500	758	289	0.1	1	0.0	0.1
World +	5001	Cottonseed	2559	1983		27265	153	1131	153	28396	5402	1461	19591	1942	0	0.0	0	0.0	0.0
World +	5001	Coconuts - Incl Copra	2560	1983		31434	1728	1266	1711	32717	29	97	20436	2305	9850	2.1	8	0.1	0.7
World +	5001	Sesameseed	2561	1983		1960	285	-9	265	1970		54	1327	65	527	0.1	2	0.1	0.2
World +	5001	Palmkernels	2562	1983		1969	127	-8	110	1976	0		1911	57	8	0.0	0	0.0	0.0
World +	5001	Olives	2563	1983		9268	244	61	219	9353			8394	91	870	0.2	1	0.0	0.1
World +	5001	Oilcrops, Other	2570	1983		8044	1207	293	954	8590	354	287	7173	417	398	0.1	1	0.0	0.1
World +	5001	Vegetable Oils +	2914	1983		47083	15193	-312	15463	46502	88		75	9172	37290	8.1	192	0.0	21.7
World +	5001	Soyabean Oil	2571	1983		13815	3595	-351	3917	13142	32			1070	12045	2.6	62	0.0	7.0
World +	5001	Groundnut Oil	2572	1983		3191	508	-152	525	3021	0		0	13	3009	0.7	16	0.0	1.8
World +	5001	Sunflowerseed Oil	2573	1983		6071	1400	-311	1701	5459	0		0	234	5226	1.1	27	0.0	3.0
World +	5001	Rape and Mustard Oil	2574	1983		5004	956	-102	891	4966	56			594	4320	0.9	22	0.0	2.5
World +	5001	Cottonseed Oil	2575	1983		3062	370	17	343	3105	0		1	789	2315	0.5	12	0.0	1.4
World +	5001	Palmkernel Oil	2576	1983		882	592	19	568	926	0		0	582	343	0.1	2	0.0	0.2
World +	5001	Palm Oil	2577	1983		5718	4310	681	4487	6222	0			2311	3986	0.9	21	0.0	2.3
World +	5001	Coconut Oil	2578	1983		2726	1413	3	1414	2727	0			1031	1701	0.4	9	0.0	1.0
World +	5001	Sesameseed Oil	2579	1983		579	10	0	9	581	0		0	33	547	0.1	3	0.0	0.3
World +	5001	Olive Oil	2580	1983		1820	421	-50	411	1780				197	1587	0.3	8	0.0	0.9
World +	5001	Ricebran Oil	2581	1983		417	3	0	2	419				123	296	0.1	2	0.0	0.2
World +	5001	Maize Germ Oil	2582	1983		977	243	-3	242	976			0	54	922	0.2	5	0.0	0.5
World +	5001	Oilcrops Oil, Other	2586	1983		2822	1372	-63	954	3177	0		92	2140	992	0.2	5	0.0	0.6
World +	5001	Vegetables +	2918	1983		359414	16833	-465	16586	359195	8405	69	24	35472	315331	68.3	45	2.4	0.4
World +	5001	Tomatoes	2601	1983		58590	4876	40	5345	58161	656		1	5662	51848	11.2	6	0.3	0.1
World +	5001	Onions	2602	1983		24389	1559	14	1720	24241	0	24	0	1977	22240	4.8	5	0.2	0.0
World +	5001	Vegetables, Other	2605	1983		276434	10398	-519	9521	276793	7749	45	23	27833	241243	52.3	35	1.9	0.3
World +	5001	Fruits - Excluding Wine +	2919	1983		310599	38007	-1746	38986	307875	3475		56094	28062	220431	47.8	62	0.7	0.4
World +	5001	Oranges, Mandarines	2611	1983		51288	11004	-1244	13900	47149	3		19	4730	42503	9.2	7	0.1	0.0
World +	5001	Lemons, Limes	2612	1983		6101	1110	-261	1161	5789			10	711	5077	1.1	1	0.0	0.0
World +	5001	Grapefruit	2613	1983		3963	1400	12	2030	3345	0		0	287	3092	0.7	0	0.0	0.0
World +	5001	Citrus, Other	2614	1983		3084	262	0	41	3305			24	431	2856	0.6	0	0.0	0.0
World +	5001	Bananas	2615	1983		35593	6014	6	6026	35588	794		736	4900	29158	6.3	11	0.1	0.0
World +	5001	Plantains	2616	1983		23039	127	0	62	23104	2115		2922	3549	14519	3.1	8	0.1	0.0
World +	5001	Apples	2617	1983		39099	7039	-294	5374	40470	387		2496	3122	34465	7.5	9	0.1	0.1
World +	5001	Pineapples	2618	1983		8624	1133	90	1187	8660			5	793	7862	1.7	2	0.0	0.0
World +	5001	Dates	2619	1983		2248	196	24	117	2351	51		0	176	2124	0.5	2	0.0	0.0
World +	5001	Grapes	2620	1983		64963	3079	-51	2882	65111	0		48371	2046	14695	3.2	6	0.1	0.0
World +	5001	Fruits, Other	2625	1983		72596	6642	-28	6206	73004	125		1512	7317	64080	13.9	17	0.2	0.2
World +	5001	Stimulants +	2922	1983		9424	7370	-118	7459	9217	0		9	198	9010	2.0	4	0.4	0.2
World +	5001	Coffee	2630	1983		5504	4295	-202	4365	5232			0	105	5127	1.1	1	0.2	
World +	5001	Cocoa Beans	2633	1983		1570	2192	81	2109	1735			9	58	1668	0.4	2	0.1	0.2
World +	5001	Tea	2635	1983		2350	883	3	985	2250	0			35	2215	0.5	1	0.1	
World +	5001	Spices +	2923	1983		3049	587	17	531	3122		0		160	2973	0.6	5	0.2	0.2
World +	5001	Pepper	2640	1983		152	146	14	144	168				6	162	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1983		1638	105	6	99	1650				94	1557	0.3	3	0.1	0.1
World +	5001	Cloves	2642	1983		56	8	-6	8	50				40	12	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1983		1203	329	2	279	1255		0		20	1242	0.3	2	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1983		176528	9244	-490	9228	176054			4565	14800	156681	34.0	71	0.3	0.0
World +	5001	Wine	2655	1983		33987	4821	-543	4635	33631			4565	705	28362	6.1	12	0.0	
World +	5001	Beer	2656	1983		94989	2355	17	2474	94888				172	94715	20.5	25	0.2	
World +	5001	Beverages, Fermented	2657	1983		17672	55	0	58	17668				791	16869	3.7	5	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1983		17964	1176	97	1350	17887				1153	16734	3.6	29	0.0	
World +	5001	Alcohol, Non-Food	2659	1983		11916	838	-62	712	11980				11980	0	0.0			
World +	5001	Meat +	2943	1983		142852	10143	-63	10919	142014	17		40	1252	140728	30.5	156	10.4	12.3
World +	5001	Bovine Meat	2731	1983		48493	4424	-136	4859	47922			2	355	47565	10.3	44	3.9	3.0
World +	5001	Mutton & Goat Meat	2732	1983		7716	783	-1	906	7592	0			178	7414	1.6	9	0.6	0.7
World +	5001	Pigmeat	2733	1983		54568	2919	17	3056	54448			4	426	54018	11.7	77	3.2	7.0
World +	5001	Poultry Meat	2734	1983		28646	1499	57	1719	28483	0		33	276	28175	6.1	23	2.2	1.5
World +	5001	Meat, Other	2735	1983		3429	518	1	379	3569	17		1	17	3556	0.8	3	0.4	0.1
World +	5001	Offals +	2945	1983		10534	636	-1	703	10467	796		0	1160	8530	1.8	6	0.9	0.2
World +	5001	Animal Fats +	2946	1983		28543	5902	-581	5977	27887	1815		159	8294	17676	3.8	67	0.1	7.4
World +	5001	Butter, Ghee	2740	1983		7626	1250	-458	1275	7143	9			86	7065	1.5	31	0.0	3.5
World +	5001	Cream	2743	1983		3161	71	0	71	3161			30	46	3085	0.7	4	0.0	0.4
World +	5001	Fats, Animals, Raw	2737	1983		16617	3836	-149	3895	16409	1220		129	7778	7321	1.6	31	0.0	3.5
World +	5001	Fish, Body Oil	2781	1983		1108	731	27	718	1149	581		0	380	188	0.0	1	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1983		32	14	0	18	26	4			5	17	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1983		28978	880	14	912	28960	8	1685	6	1204	26058	5.6	22	1.7	1.5
World +	5001	Milk - Excluding Butter +	2948	1983		491760	50650	-4821	51030	486560	110151		86	22929	353459	76.6	115	6.9	6.3
World +	5001	Fish, Seafood +	2960	1983		76026	21173	329	21439	76089	20513	91		585	54903	11.9	23	3.5	0.9
World +	5001	Freshwater Fish	2761	1983		9666	447	9	450	9672	57	20		105	9491	2.1	4	0.6	0.2
World +	5001	Demersal Fish	2762	1983		18661	3429	11	5855	16246	1406	5		62	14773	3.2	6	0.9	0.2
World +	5001	Pelagic Fish	2763	1983		30971	13268	290	11838	32691	18018	10		186	14477	3.1	8	1.2	0.4
World +	5001	Marine Fish, Other	2764	1983		7110	1186	21	945	7372	912	1		188	6274	1.4	3	0.4	0.1
World +	5001	Crustaceans	2765	1983		3217	1467	0	1200	3484	80	0	0	0	3405	0.7	1	0.2	0.0
World +	5001	Cephalopods	2766	1983		1698	369	-1	408	1658	30	11		0	1617	0.4	1	0.1	0.0
World +	5001	Molluscs, Other	2767	1983		4702	1008	-3	742	4964	10	44		44	4866	1.1	1	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1983		4055	132	-11	43	4132	354	0		1619	2160	0.5	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1983		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1983		408	64	-11	34	427		0		104	324	0.1	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1983		3647	68	0	10	3705	354			1515	1836	0.4	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1983													1	0.0	0.0
