countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Coconut Oil	2578	1961		1606	340	57	322	1681	0			339	1407	0.5	11	0.0	1.3
World +	5001	Sesameseed Oil	2579	1961		395	1	-6	1	389	0		0	7	382	0.1	3	0.0	0.3
World +	5001	Olive Oil	2580	1961		1483	219	-219	205	1278				88	1190	0.4	9	0.0	1.1
World +	5001	Ricebran Oil	2581	1961		98	0	0	0	97				30	68	0.0	1	0.0	0.1
World +	5001	Maize Germ Oil	2582	1961		338	13	-18	8	326				11	316	0.1	2	0.0	0.3
World +	5001	Oilcrops Oil, Other	2586	1961		2153	756	26	619	2316	0		49	1741	549	0.2	4	0.0	0.5
World +	5001	Vegetables +	2918	1961		219813	5113	-52	5818	219056	6292	46	24	20337	192370	63.3	44	2.3	0.4
World +	5001	Tomatoes	2601	1961		27189	1549	-4	2241	26493	203		0	2420	23869	7.9	4	0.2	0.0
World +	5001	Onions	2602	1961		14086	772	1	851	14008	0	13	1	1192	12803	4.2	4	0.2	0.0
World +	5001	Vegetables, Other	2605	1961		178538	2791	-49	2725	178555	6089	33	23	16725	155698	51.3	35	1.9	0.3
World +	5001	Fruits - Excluding Wine +	2919	1961		169162	15566	-842	15307	168579	1827		35720	16086	114952	37.8	52	0.6	0.3
World +	5001	Oranges, Mandarines	2611	1961		18731	3529	-376	3423	18462	0		8	1433	17021	5.6	4	0.1	0.0
World +	5001	Lemons, Limes	2612	1961		2599	487	-122	570	2394			16	269	2109	0.7	0	0.0	0.0
World +	5001	Grapefruit	2613	1961		2151	326	-49	393	2035	0		0	129	1906	0.6	0	0.0	0.0
World +	5001	Citrus, Other	2614	1961		1466	43	0	5	1503			1	208	1294	0.4	0	0.0	0.0
World +	5001	Bananas	2615	1961		20501	3894	-4	3713	20678	412		589	3825	15853	5.2	9	0.1	0.0
World +	5001	Plantains	2616	1961		12863	14	0	27	12849	1209		1467	2431	7742	2.5	6	0.1	0.0
World +	5001	Apples	2617	1961		16674	1521	88	1986	16297	117		1980	1341	12858	4.2	6	0.0	0.0
World +	5001	Pineapples	2618	1961		3761	325	-31	504	3552			38	346	3168	1.0	1	0.0	0.0
World +	5001	Dates	2619	1961		1448	287	-107	96	1532	23		0	122	1386	0.5	2	0.0	0.0
World +	5001	Grapes	2620	1961		41768	2020	-82	1978	41727	0		30565	1489	9673	3.2	6	0.1	0.0
World +	5001	Fruits, Other	2625	1961		47200	3120	-159	2612	47550	66		1054	4493	41940	13.8	17	0.2	0.2
World +	5001	Stimulants +	2922	1961		6913	4575	-1189	4625	5673	0		6	131	5538	1.8	4	0.4	0.1
World +	5001	Coffee	2630	1961		4500	2697	-1024	2718	3455			0	100	3355	1.1	1	0.2	
World +	5001	Cocoa Beans	2633	1961		1151	1249	-161	1247	991			6	15	973	0.3	2	0.1	0.1
World +	5001	Tea	2635	1961		1262	629	-5	659	1227	0			17	1210	0.4	0	0.1	
World +	5001	Spices +	2923	1961		1680	225	-10	211	1685		0		80	1606	0.5	4	0.2	0.2
World +	5001	Pepper	2640	1961		71	53	0	55	70				2	67	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1961		987	43	-2	45	982				56	928	0.3	2	0.1	0.1
World +	5001	Cloves	2642	1961		28	14	-5	15	22				16	6	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1961		595	115	-3	96	611		0		6	605	0.2	2	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1961		83509	3957	905	3781	84589			1255	3185	80146	26.4	53	0.2	0.0
World +	5001	Wine	2655	1961		21066	2832	1048	2753	22193			1255	455	20482	6.7	13	0.0	
World +	5001	Beer	2656	1961		43439	727	-149	685	43332				110	43222	14.2	18	0.2	
World +	5001	Beverages, Fermented	2657	1961		10013	8	-15	25	9980				337	9639	3.2	5	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1961		7272	330	23	285	7341				538	6803	2.2	18	0.0	
World +	5001	Alcohol, Non-Food	2659	1961		1719	60	-3	33	1744				1744	0	0.0			
World +	5001	Meat +	2943	1961		70171	3655	-122	3575	70129	37		16	423	69756	23.0	110	7.9	8.4
World +	5001	Bovine Meat	2731	1961		28493	1565	-38	1622	28398			0	100	28360	9.3	39	3.6	2.6
World +	5001	Mutton & Goat Meat	2732	1961		5859	473	-5	484	5843	0			63	5780	1.9	11	0.7	0.9
World +	5001	Pigmeat	2733	1961		24249	1089	-4	1012	24322			1	213	24108	7.9	46	2.2	4.1
World +	5001	Poultry Meat	2734	1961		8831	307	-74	300	8764	0		15	39	8710	2.9	11	1.0	0.7
World +	5001	Meat, Other	2735	1961		2739	221	-1	157	2802	37		1	8	2798	0.9	3	0.4	0.1
World +	5001	Offals +	2945	1961		6109	178	-5	188	6094	557		0	822	4718	1.6	5	0.8	0.1
World +	5001	Animal Fats +	2946	1961		17898	3126	-352	3413	17259	843		91	4501	11833	3.9	71	0.1	7.9
World +	5001	Butter, Ghee	2740	1961		5322	561	-102	629	5151	1			4	5147	1.7	34	0.0	3.8
World +	5001	Cream	2743	1961		1250	0	0	6	1245			14	13	1218	0.4	2	0.0	0.2
World +	5001	Fats, Animals, Raw	2737	1961		10274	1903	-195	2184	9797	339		77	4083	5307	1.7	34	0.0	3.8
World +	5001	Fish, Body Oil	2781	1961		994	636	-55	570	1004	472		0	394	138	0.0	1	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1961		58	26	0	24	61	31			7	23	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1961		15019	586	-11	593	15001	3	632	0	526	13839	4.6	18	1.4	1.2
World +	5001	Milk - Excluding Butter +	2948	1961		340313	14059	-2626	15208	336539	91576		106	16743	228102	75.1	117	6.7	6.4
World +	5001	Fish, Seafood +	2960	1961		38762	10341	-977	11081	37046	9129	136	0	319	27462	9.0	17	2.7	0.6
World +	5001	Freshwater Fish	2761	1961		4779	231	-33	282	4695	10	5		9	4672	1.5	3	0.5	0.1
World +	5001	Demersal Fish	2762	1961		9796	1582	-238	1905	9235	786	1		142	8305	2.7	4	0.7	0.1
World +	5001	Pelagic Fish	2763	1961		16899	7871	-703	8329	15738	8059	83	0	77	7519	2.5	7	0.9	0.3
World +	5001	Marine Fish, Other	2764	1961		3297	161	0	54	3404	133	5	0	74	3193	1.1	2	0.3	0.1
World +	5001	Crustaceans	2765	1961		1325	271	-1	266	1329	24	0	0	8	1297	0.4	1	0.1	0.0
World +	5001	Cephalopods	2766	1961		753	19	-1	41	730	6	42		0	682	0.2	0	0.1	0.0
World +	5001	Molluscs, Other	2767	1961		1914	206	0	204	1916	112	0		9	1795	0.6	0	0.0	0.0
World +	5001	Aquatic Products, Other +	2961	1961		1284	70	0	71	1282	129	0		745	409	0.1	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1961		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1961		41	5	0	0	46		0		10	37	0.0	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1961		1242	65	0	71	1236	129			735	373	0.1	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1961													0	0.0	0.0
