countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Population	2501	1989	5136550														
World +	5001	Grand Total +	2901	1989													2644	71.0	67.1
World +	5001	Vegetal Products +	2903	1989													2231	46.0	36.6
World +	5001	Animal Products +	2941	1989													413	25.1	30.5
World +	5001	Cereals - Excluding Beer +	2905	1989		1679600	238658	-22637	243968	1651650	624690	74075	61620	107345	783992	152.6	1337	33.4	6.2
World +	5001	Wheat	2511	1989		530311	109179	-12313	109063	518115	96237	34197	2873	31793	352972	68.7	550	17.0	2.5
World +	5001	Rice (Milled Equivalent)	2805	1989		342693	13312	-7950	15189	332867	15189	13234	2123	20323	282001	54.9	553	10.4	1.5
World +	5001	Barley	2513	1989		162562	22712	516	26206	159585	116069	10414	19300	5935	7867	1.5	11	0.3	0.0
World +	5001	Maize	2514	1989		466852	77617	-8771	78906	456792	297773	7222	35008	38273	78516	15.3	126	3.0	1.1
World +	5001	Rye	2515	1989		34597	624	-1998	664	32559	20776	2753	279	3064	5688	1.1	8	0.2	0.0
World +	5001	Oats	2516	1989		39450	2437	-1073	2457	38357	29059	3540	122	2091	3545	0.7	4	0.2	0.1
World +	5001	Millet	2517	1989		29879	237	538	224	30430	2673	856	333	2238	24334	4.7	39	1.1	0.4
World +	5001	Sorghum	2518	1989		59067	11336	8706	10639	68470	37128	928	1481	3059	25873	5.0	43	1.2	0.4
World +	5001	Cereals, Other	2520	1989		14188	1203	-291	621	14479	9788	931	102	569	3195	0.6	5	0.1	0.0
World +	5001	Starchy Roots +	2907	1989		576671	42952	6134	48591	577165	162099	34938	16448	62911	300809	58.6	134	1.9	0.3
World +	5001	Cassava	2532	1989		152663	30395	3431	36274	150215	51105	0	3093	18233	77807	15.1	40	0.3	0.1
World +	5001	Potatoes	2531	1989		273550	11880	2742	11814	276359	59833	33433	13127	31069	138907	27.0	50	1.2	0.1
World +	5001	Sweet Potatoes	2533	1989		123202	497	131	350	123480	48543	330	227	6862	67519	13.1	35	0.4	0.1
World +	5001	Yams	2535	1989		17674	19	-170	27	17496	2262	1017		5261	8955	1.7	5	0.1	0.0
World +	5001	Roots, Other	2534	1989		9581	161	0	127	9615	356	158	1	1485	7622	1.5	4	0.0	0.0
World +	5001	Sugarcrops +	2908	1989		1321100	229	2189	479	1323040	33041	16676	1232660	23186	17471	3.4	3	0.0	0.0
World +	5001	Sugar Cane	2536	1989		1013640	114	3300	117	1016940	27162	16676	936813	18820	17471	3.4	3	0.0	0.0
World +	5001	Sugar Beet	2537	1989		307452	115	-1111	363	306094	5879		295849	4366	0	0.0	0	0.0	0.0
World +	5001	Sugar & Sweeteners +	2909	1989		133068	32074	-80	33128	131934	666	0	1302	7450	122774	23.9	231	0.1	0.0
World +	5001	Sugar, Non-Centrifugal	2541	1989		12802	1	0	0	12803	508		71	3271	8952	1.7	17	0.0	0.0
World +	5001	Sugar (Raw Equivalent)	2542	1989		104611	29244	-135	30487	103234	147		477	1675	100914	19.6	192		
World +	5001	Sweeteners, Other	2543	1989		14517	2546	44	2355	14752	11	0	742	2505	11775	2.3	20	0.0	0.0
World +	5001	Honey	2745	1989		1138	283	10	286	1145	0		12	0	1133	0.2	2	0.0	
World +	5001	Pulses +	2911	1989		55445	5418	610	5919	55554	16703	3923	0	2492	32449	6.3	59	3.7	0.4
World +	5001	Beans	2546	1989		15411	1265	-28	1455	15193	388	1133		807	12865	2.5	23	1.5	0.1
World +	5001	Peas	2547	1989		15160	2268	-29	2197	15202	10384	1024	0	568	3226	0.6	6	0.4	0.0
World +	5001	Pulses, Other	2549	1989		24874	1885	667	2267	25159	5931	1766	0	1118	16359	3.2	30	1.8	0.2
World +	5001	Treenuts +	2912	1989		5462	1874	-304	1764	5267		0	1	241	5028	1.0	7	0.2	0.5
World +	5001	Oilcrops +	2913	1989		260671	35354	-2869	35616	257541	13088	7397	194849	11356	30872	6.0	46	2.2	3.2
World +	5001	Soyabeans	2555	1989		107042	23479	-5326	23643	101552	3604	3667	83250	3773	7257	1.4	13	1.2	0.5
World +	5001	Groundnuts (Shelled Eq)	2556	1989		16174	971	-83	1029	16033	2	1049	8598	811	5574	1.1	16	0.7	1.3
World +	5001	Sunflowerseed	2557	1989		20953	1918	181	2077	20974	1122	565	17787	793	708	0.1	1	0.0	0.1
World +	5001	Rape and Mustardseed	2558	1989		23042	4641	805	4527	23961	1364	371	20788	998	466	0.1	1	0.1	0.1
World +	5001	Cottonseed	2559	1989		31502	366	1199	317	32749	6543	1356	23203	1648	0	0.0	0	0.0	0.0
World +	5001	Coconuts - Incl Copra	2560	1989		37333	2011	201	2271	37275	24	82	19918	2497	14754	2.9	11	0.1	0.9
World +	5001	Sesameseed	2561	1989		2069	369	23	383	2078		54	1441	78	506	0.1	2	0.0	0.1
World +	5001	Palmkernels	2562	1989		3543	99	-58	93	3490	0		3389	92	9	0.0	0	0.0	0.0
World +	5001	Olives	2563	1989		10485	302	-39	291	10457			9184	140	1134	0.2	1	0.0	0.1
World +	5001	Oilcrops, Other	2570	1989		8527	1200	229	984	8972	428	253	7292	528	463	0.1	1	0.0	0.1
World +	5001	Vegetable Oils +	2914	1989		60079	21338	-634	21293	59491	79		122	12431	47015	9.2	219	0.0	24.8
World +	5001	Soyabean Oil	2571	1989		14986	4204	286	4030	15447	64		2	1759	13622	2.7	63	0.0	7.1
World +	5001	Groundnut Oil	2572	1989		3609	376	178	361	3802	0		0	43	3759	0.7	18	0.0	2.0
World +	5001	Sunflowerseed Oil	2573	1989		7534	2458	-181	2436	7375	0		0	564	6812	1.3	31	0.0	3.6
World +	5001	Rape and Mustard Oil	2574	1989		7909	2207	-171	2106	7840	15			1111	6714	1.3	31	0.0	3.6
World +	5001	Cottonseed Oil	2575	1989		3756	369	49	364	3809	0		2	728	3080	0.6	14	0.0	1.6
World +	5001	Palmkernel Oil	2576	1989		1544	821	-13	930	1422	0		0	777	645	0.1	3	0.0	0.3
World +	5001	Palm Oil	2577	1989		10649	7078	-755	7791	9181	0		0	3592	5667	1.1	27	0.0	3.0
World +	5001	Coconut Oil	2578	1989		2593	1288	-10	1263	2609	0		0	932	1677	0.3	8	0.0	0.9
World +	5001	Sesameseed Oil	2579	1989		617	23	40	21	659	0		0	102	557	0.1	3	0.0	0.3
World +	5001	Olive Oil	2580	1989		1925	568	-40	520	1932				173	1762	0.3	8	0.0	0.9
World +	5001	Ricebran Oil	2581	1989		573	1	-3	5	566				153	413	0.1	2	0.0	0.2
World +	5001	Maize Germ Oil	2582	1989		1290	380	8	407	1272			0	20	1252	0.2	6	0.0	0.7
World +	5001	Oilcrops Oil, Other	2586	1989		3093	1566	-23	1060	3576	0		119	2477	1055	0.2	5	0.0	0.6
World +	5001	Vegetables +	2918	1989		446854	23008	-227	23692	445942	9092	76	7	43637	392887	76.5	51	2.6	0.4
World +	5001	Tomatoes	2601	1989		73405	6480	-281	7331	72273	1013		0	7029	64232	12.5	6	0.3	0.1
World +	5001	Onions	2602	1989		28901	1945	58	2084	28820	0	22	0	2409	26390	5.1	5	0.2	0.0
World +	5001	Vegetables, Other	2605	1989		344547	14584	-4	14277	344849	8078	54	7	34200	302265	58.8	39	2.1	0.3
World +	5001	Fruits - Excluding Wine +	2919	1989		345881	48238	-514	49973	343633	4027		46692	31654	261817	51.0	66	0.8	0.4
World +	5001	Oranges, Mandarines	2611	1989		63602	13206	-199	17120	59489	3		37	5558	53991	10.5	8	0.1	0.0
World +	5001	Lemons, Limes	2612	1989		7056	1352	10	1414	7005			26	740	6244	1.2	1	0.0	0.0
World +	5001	Grapefruit	2613	1989		4718	1701	-12	1856	4551	0		1	384	4172	0.8	0	0.0	0.0
World +	5001	Citrus, Other	2614	1989		3636	429	-3	248	3813			24	452	3357	0.7	0	0.0	0.0
World +	5001	Bananas	2615	1989		43402	8019	0	8062	43359	686		948	5825	35900	7.0	12	0.2	0.0
World +	5001	Plantains	2616	1989		26509	188	0	145	26552	2603		3372	3479	17097	3.3	8	0.1	0.0
World +	5001	Apples	2617	1989		41822	7701	-166	6704	42653	556		2111	3522	36465	7.1	9	0.0	0.1
World +	5001	Pineapples	2618	1989		11474	2596	-92	2065	11913			7	1184	10722	2.1	2	0.0	0.0
World +	5001	Dates	2619	1989		2801	402	-26	199	2979	101		0	276	2602	0.5	2	0.0	0.0
World +	5001	Grapes	2620	1989		56987	4218	-100	3994	57111	0		39006	1785	16331	3.2	5	0.1	0.0
World +	5001	Fruits, Other	2625	1989		83875	8425	73	8165	84208	78		1161	8448	74936	14.6	18	0.2	0.2
World +	5001	Stimulants +	2922	1989		11262	9135	-31	9486	10879	0		12	286	10595	2.1	5	0.4	0.2
World +	5001	Coffee	2630	1989		5821	5087	27	5151	5784			0	147	5637	1.1	1	0.2	
World +	5001	Cocoa Beans	2633	1989		2587	2953	-72	3095	2373			12	89	2273	0.4	3	0.1	0.2
World +	5001	Tea	2635	1989		2854	1095	13	1240	2722	0			50	2686	0.5	1	0.1	
World +	5001	Spices +	2923	1989		3917	769	35	718	4004		0		205	3816	0.7	6	0.2	0.2
World +	5001	Pepper	2640	1989		250	174	-3	173	248				9	240	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1989		1989	143	9	149	1993				108	1894	0.4	3	0.1	0.1
World +	5001	Cloves	2642	1989		71	13	21	35	69				54	17	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1989		1608	438	8	361	1694		0		35	1665	0.3	3	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1989		192800	10847	-1270	10901	191476			3537	20625	167403	32.6	68	0.3	0.0
World +	5001	Wine	2655	1989		28313	4666	-1127	4680	27172			3537	531	23161	4.5	8	0.0	
World +	5001	Beer	2656	1989		107799	3198	-202	3320	107476				206	107270	20.9	26	0.2	
World +	5001	Beverages, Fermented	2657	1989		19545	75	-24	87	19510				803	18711	3.6	5	0.0	0.0
