countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Demersal Fish	2762	1980		18446	2961	-53	5433	15921	1748	93		84	13996	3.2	6	0.9	0.2
World +	5001	Pelagic Fish	2763	1980		28722	12887	-161	11699	29749	16028	25		72	13625	3.1	8	1.1	0.4
World +	5001	Marine Fish, Other	2764	1980		6886	1094	-8	987	6985	511	2		507	5969	1.4	3	0.4	0.1
World +	5001	Crustaceans	2765	1980		3234	1237	18	1036	3454	152	0		0	3303	0.8	1	0.2	0.0
World +	5001	Cephalopods	2766	1980		1543	329	-17	228	1627	10	33		3	1581	0.4	1	0.1	0.0
World +	5001	Molluscs, Other	2767	1980		3956	723	-4	529	4146	10	12		63	4061	0.9	0	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1980		3613	172	0	62	3724	249	0		1468	2007	0.5	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1980		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1980		96	108	0	9	196		0		10	186	0.0	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1980		3517	64	0	53	3528	249			1458	1821	0.4	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1980													1	0.0	0.0
