countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Vegetables, Other	2605	1985		305515	11702	1215	11110	307323	8450	50	16	30456	268457	56.1	37	2.0	0.3
World +	5001	Fruits - Excluding Wine +	2919	1985		312266	40803	124	40193	312999	4042		48231	29392	231485	48.4	63	0.7	0.4
World +	5001	Oranges, Mandarines	2611	1985		50607	11082	-413	13204	48071	4		20	4745	43390	9.1	7	0.1	0.0
World +	5001	Lemons, Limes	2612	1985		6247	1362	2	1495	6116			9	600	5513	1.2	1	0.0	0.0
World +	5001	Grapefruit	2613	1985		3822	1151	30	1655	3347	0		0	287	3074	0.6	0	0.0	0.0
World +	5001	Citrus, Other	2614	1985		3191	166	0	47	3311			19	433	2866	0.6	0	0.0	0.0
World +	5001	Bananas	2615	1985		38804	6941	-11	6531	39204	746		867	5168	32423	6.8	12	0.2	0.0
World +	5001	Plantains	2616	1985		23969	127	0	71	24025	2128		2953	3754	15191	3.2	8	0.1	0.0
World +	5001	Apples	2617	1985		38398	8059	618	5901	41173	1015		2664	3381	34113	7.1	8	0.0	0.1
World +	5001	Pineapples	2618	1985		9664	1536	-12	1477	9711			6	930	8774	1.8	2	0.0	0.0
World +	5001	Dates	2619	1985		2332	203	-42	118	2374	54		0	178	2142	0.4	2	0.0	0.0
World +	5001	Grapes	2620	1985		56862	3350	61	3256	57017	0		40327	1948	14753	3.1	5	0.1	0.0
World +	5001	Fruits, Other	2625	1985		78370	6825	-107	6437	78651	96		1365	7969	69247	14.5	17	0.2	0.2
World +	5001	Stimulants +	2922	1985		10355	8061	-373	8290	9752	0		9	202	9541	2.0	4	0.4	0.2
World +	5001	Coffee	2630	1985		5747	4549	-228	4790	5278			0	110	5167	1.1	1	0.2	
World +	5001	Cocoa Beans	2633	1985		1973	2532	-126	2408	1970			9	50	1911	0.4	2	0.1	0.2
World +	5001	Tea	2635	1985		2635	980	-19	1092	2504	0			41	2463	0.5	1	0.1	
World +	5001	Spices +	2923	1985		3493	643	17	587	3565		0		196	3379	0.7	6	0.2	0.2
World +	5001	Pepper	2640	1985		142	139	2	118	164				5	159	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1985		1967	122	5	124	1970				110	1861	0.4	3	0.1	0.1
World +	5001	Cloves	2642	1985		60	25	12	31	66				53	16	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1985		1324	357	-2	314	1365		0		28	1344	0.3	3	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1985		179342	10659	3123	10763	182361			5332	19793	157405	32.9	69	0.3	0.0
World +	5001	Wine	2655	1985		28934	5290	3186	5346	32064			5332	589	26237	5.5	10	0.0	
World +	5001	Beer	2656	1985		96467	2689	-96	2782	96278				174	96104	20.1	25	0.2	
World +	5001	Beverages, Fermented	2657	1985		18635	54	-10	47	18632				815	17809	3.7	5	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1985		18848	1221	92	1468	18694				1440	17254	3.6	29	0.0	
World +	5001	Alcohol, Non-Food	2659	1985		16458	1405	-50	1121	16692				16775	0	0.0			
World +	5001	Meat +	2943	1985		151919	10546	-252	11163	151050	30		45	1253	149744	31.3	163	10.6	13.0
World +	5001	Bovine Meat	2731	1985		50807	4465	-369	4867	50034			1	351	49682	10.4	45	4.0	3.0
World +	5001	Mutton & Goat Meat	2732	1985		8009	788	-99	813	7886	0			163	7722	1.6	9	0.6	0.7
World +	5001	Pigmeat	2733	1985		58996	3397	250	3522	59120			4	482	58634	12.3	82	3.4	7.5
World +	5001	Poultry Meat	2734	1985		30535	1412	-33	1599	30315	2		38	239	30036	6.3	24	2.3	1.6
World +	5001	Meat, Other	2735	1985		3571	485	0	361	3695	29		1	17	3671	0.8	3	0.4	0.1
World +	5001	Offals +	2945	1985		11074	718	8	749	11051	792		0	1245	9040	1.9	6	0.9	0.2
World +	5001	Animal Fats +	2946	1985		29760	6483	-153	6325	29766	1976		232	8706	18935	4.0	69	0.1	7.6
World +	5001	Butter, Ghee	2740	1985		7523	1332	-123	1305	7426	5			138	7316	1.5	31	0.0	3.5
World +	5001	Cream	2743	1985		3553	102	0	96	3559			51	53	3455	0.7	4	0.1	0.4
World +	5001	Fats, Animals, Raw	2737	1985		17193	3855	-131	3899	17018	1212		181	7837	7838	1.6	32	0.0	3.6
World +	5001	Fish, Body Oil	2781	1985		1449	1172	102	999	1723	744		0	673	306	0.1	2	0.0	0.2
World +	5001	Fish, Liver Oil	2782	1985		41	23	0	25	40	15			4	21	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1985		32151	846	6	889	32114	6	1811	3	1354	28940	6.1	23	1.8	1.6
World +	5001	Milk - Excluding Butter +	2948	1985		505467	55878	1623	56686	506282	104254		67	25177	377096	78.8	120	7.2	6.6
World +	5001	Fish, Seafood +	2960	1985		85044	26562	475	26547	85535	24508	178		627	60226	12.6	24	3.7	0.9
World +	5001	Freshwater Fish	2761	1985		11227	509	-28	543	11165	59	25		123	10957	2.3	5	0.7	0.2
World +	5001	Demersal Fish	2762	1985		20510	3772	42	6225	18099	1821	46		84	16148	3.4	6	1.0	0.3
World +	5001	Pelagic Fish	2763	1985		34976	17431	473	16245	36636	21351	20		77	15188	3.2	8	1.2	0.4
World +	5001	Marine Fish, Other	2764	1985		7605	1377	5	811	8176	1169	2		309	6700	1.4	3	0.4	0.1
World +	5001	Crustaceans	2765	1985		3630	1696	-10	1387	3929	63	0		0	3867	0.8	1	0.2	0.0
World +	5001	Cephalopods	2766	1985		1811	488	-8	486	1804	40	37		0	1728	0.4	1	0.1	0.0
World +	5001	Molluscs, Other	2767	1985		5284	1290	1	849	5725	6	48		33	5638	1.2	1	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1985		4631	137	5	94	4679	351	0		2081	2248	0.5	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1985		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1985		309	64	5	55	323		0		104	219	0.0	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1985		4322	73	0	39	4356	351			1977	2029	0.4	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1985													1	0.0	0.0
