countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Population	2501	1993	5492560														
World +	5001	Grand Total +	2901	1993													2625	70.9	68.1
World +	5001	Vegetal Products +	2903	1993													2206	45.6	37.1
World +	5001	Animal Products +	2941	1993													419	25.4	31.0
World +	5001	Cereals - Excluding Beer +	2905	1993		1721450	243114	32	248781	1715810	642346	74735	70951	106314	821619	149.6	1310	32.7	5.9
World +	5001	Wheat	2511	1993		561334	120881	-23297	123882	535037	90050	35585	4152	29417	375832	68.4	548	16.8	2.5
World +	5001	Rice (Milled Equivalent)	2805	1993		353782	14651	-1597	16968	349867	17874	10621	2216	28084	291084	53.0	534	10.0	1.5
World +	5001	Barley	2513	1993		167933	22004	-10572	23472	155894	110527	12323	20171	5690	7185	1.3	9	0.3	0.0
World +	5001	Maize	2514	1993		475951	70518	29627	70106	505989	337366	5439	41585	35762	85858	15.6	128	3.1	1.1
World +	5001	Rye	2515	1993		27479	1600	-647	1734	26698	12987	3428	1137	1053	8093	1.5	11	0.3	0.0
World +	5001	Oats	2516	1993		35862	2480	-427	2591	35324	25780	4608	2	898	4037	0.7	4	0.2	0.1
World +	5001	Millet	2517	1993		26084	614	-166	598	25933	3281	758	311	1914	19669	3.6	29	0.8	0.3
World +	5001	Sorghum	2518	1993		56932	8391	7115	8670	63768	32431	939	1342	2958	26098	4.8	40	1.2	0.4
World +	5001	Cereals, Other	2520	1993		16091	1976	-4	762	17301	12050	1034	34	536	3762	0.7	5	0.1	0.0
World +	5001	Starchy Roots +	2907	1993		641150	43857	-2169	43133	639705	162574	39851	19276	74104	343946	62.6	143	2.1	0.3
World +	5001	Cassava	2532	1993		163235	28882	505	28420	164203	53067	0	2682	20597	87859	16.0	41	0.3	0.1
World +	5001	Potatoes	2531	1993		303820	14058	-2556	14002	301320	58185	38237	16360	32026	156542	28.5	52	1.3	0.1
World +	5001	Sweet Potatoes	2533	1993		131031	644	-101	483	131091	46179	298	233	7283	77099	14.0	38	0.4	0.1
World +	5001	Yams	2535	1993		32010	25	0	39	31996	4696	1170		12188	13943	2.5	7	0.1	0.0
World +	5001	Roots, Other	2534	1993		11054	248	-17	190	11095	448	145	1	2010	8504	1.5	5	0.1	0.0
World +	5001	Sugarcrops +	2908	1993		1308760	321	-1992	273	1306820	35362	18408	1215270	19952	17829	3.2	3	0.0	0.0
World +	5001	Sugar Cane	2536	1993		1026360	6	198	49	1026520	30214	18408	942972	17108	17817	3.2	3	0.0	0.0
World +	5001	Sugar Beet	2537	1993		282397	315	-2191	225	280296	5148		272296	2843	12	0.0	0	0.0	0.0
World +	5001	Sugar & Sweeteners +	2909	1993		139844	32284	-563	34454	137110	735	0	1685	11613	123271	22.4	216	0.0	0.0
World +	5001	Sugar, Non-Centrifugal	2541	1993		12848	0	0	0	12848	529		75	6230	6013	1.1	11	0.0	0.0
World +	5001	Sugar (Raw Equivalent)	2542	1993		109080	28650	-507	30994	106229	200		726	2959	102391	18.6	182		
World +	5001	Sweeteners, Other	2543	1993		16781	3353	-59	3172	16904	6	0	874	2424	13746	2.5	21	0.0	0.0
World +	5001	Honey	2745	1993		1135	281	2	288	1130	0		9	0	1121	0.2	2	0.0	
World +	5001	Pulses +	2911	1993		55214	6640	-57	7837	53960	15500	3735	0	2516	32275	5.9	55	3.5	0.3
World +	5001	Beans	2546	1993		16055	1451	507	2041	15972	684	1129		879	13279	2.4	22	1.4	0.1
World +	5001	Peas	2547	1993		14831	2574	1	3002	14404	9766	883	0	485	3270	0.6	5	0.4	0.0
