countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Population	2501	1991	5307320														
World +	5001	Grand Total +	2901	1991													2616	70.3	67.2
World +	5001	Vegetal Products +	2903	1991													2205	45.3	36.8
World +	5001	Animal Products +	2941	1991													411	25.0	30.4
World +	5001	Cereals - Excluding Beer +	2905	1991		1692410	233858	-2947	245456	1677870	632759	68628	69953	113431	793231	149.5	1309	32.9	6.0
World +	5001	Wheat	2511	1991		537071	119546	7463	123120	540960	96817	31726	3733	35798	372885	70.3	564	17.4	2.6
World +	5001	Rice (Milled Equivalent)	2805	1991		345543	12161	-11742	13400	332561	15946	10676	2140	24690	279110	52.6	530	10.0	1.5
World +	5001	Barley	2513	1991		168041	22076	-683	28192	161243	116719	10531	20080	6474	7439	1.4	10	0.3	0.0
World +	5001	Maize	2514	1991		482112	67097	-2224	68347	478638	317199	7269	38852	36649	78740	14.8	122	2.9	1.1
World +	5001	Rye	2515	1991		28954	1045	2661	1065	31595	16306	2296	3357	2739	6899	1.3	10	0.3	0.0
World +	5001	Oats	2516	1991		33255	1994	1741	2317	34673	25653	3479	125	1852	3564	0.7	4	0.1	0.1
World +	5001	Millet	2517	1991		24908	228	-94	228	24814	2453	744	286	1865	19466	3.7	30	0.8	0.3
World +	5001	Sorghum	2518	1991		55707	8128	-145	8239	55451	29421	848	1314	2659	21210	4.0	34	1.0	0.3
World +	5001	Cereals, Other	2520	1991		16820	1582	76	548	17930	12245	1059	66	704	3920	0.7	6	0.2	0.0
World +	5001	Starchy Roots +	2907	1991		574950	43263	2455	39870	580798	146251	35077	13666	68569	317245	59.8	138	1.9	0.3
World +	5001	Cassava	2532	1991		160492	28092	353	24824	164112	55262	0	2397	20525	85930	16.2	42	0.3	0.1
World +	5001	Potatoes	2531	1991		254238	13827	2103	14051	256117	45817	33511	11079	29431	136279	25.7	47	1.1	0.1
World +	5001	Sweet Potatoes	2533	1991		123184	1150	-1	827	123506	41087	305	189	6839	75087	14.1	38	0.4	0.1
World +	5001	Yams	2535	1991		26967	17	0	27	26956	3755	1107		10135	11958	2.3	6	0.1	0.0
World +	5001	Roots, Other	2534	1991		10070	177	0	141	10106	330	154	1	1639	7990	1.5	4	0.0	0.0
World +	5001	Sugarcrops +	2908	1991		1363030	162	787	982	1363000	37948	18583	1268290	19137	19041	3.6	3	0.0	0.0
World +	5001	Sugar Cane	2536	1991		1085200	4	1091	98	1086200	28594	18583	1004010	15972	19041	3.6	3	0.0	0.0
World +	5001	Sugar Beet	2537	1991		277833	158	-304	883	276804	9354		264284	3165	0	0.0	0	0.0	0.0
World +	5001	Sugar & Sweeteners +	2909	1991		140499	31777	-3099	33107	136071	655	0	1248	8016	126182	23.8	229	0.1	0.0
World +	5001	Sugar, Non-Centrifugal	2541	1991		12170	0	0	2	12168	490		76	3145	8458	1.6	15	0.0	0.0
World +	5001	Sugar (Raw Equivalent)	2542	1991		111685	28524	-3038	30111	107061	152		377	2545	103981	19.6	192		
World +	5001	Sweeteners, Other	2543	1991		15427	2983	-62	2716	15633	13	0	784	2326	12545	2.4	20	0.0	0.0
World +	5001	Honey	2745	1991		1217	270	1	278	1210	0		11	0	1198	0.2	2	0.0	
World +	5001	Pulses +	2911	1991		54763	6217	-1181	7113	52685	12970	3882	0	2492	33365	6.3	59	3.7	0.4
World +	5001	Beans	2546	1991		16608	1563	-839	1925	15408	400	1063		894	13051	2.5	23	1.4	0.1
World +	5001	Peas	2547	1991		12283	2689	-63	2769	12140	7694	957	0	390	3117	0.6	5	0.4	0.0
World +	5001	Pulses, Other	2549	1991		25872	1965	-280	2420	25138	4876	1862	0	1208	17197	3.2	31	1.9	0.2
World +	5001	Treenuts +	2912	1991		5766	2190	-71	1969	5915		0	0	262	5656	1.1	7	0.2	0.6
World +	5001	Oilcrops +	2913	1991		275657	39190	-1167	39873	273808	14214	7660	210819	11402	30099	5.7	45	2.2	3.2
World +	5001	Soyabeans	2555	1991		103132	26359	2778	27242	105028	3800	3772	87784	2990	6682	1.3	12	1.1	0.4
World +	5001	Groundnuts (Shelled Eq)	2556	1991		16614	1245	-186	1240	16433	2	1096	8569	792	5982	1.1	17	0.7	1.4
World +	5001	Sunflowerseed	2557	1991		22455	1905	-2	1942	22416	916	577	19639	612	671	0.1	1	0.0	0.1
