countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Honey	2745	1970		793	113	-1	110	796	0		7	0	788	0.2	2	0.0	
World +	5001	Pulses +	2911	1970		43496	1826	-751	1776	42795	9461	3541	3	1815	27972	7.7	72	4.5	0.5
World +	5001	Beans	2546	1970		12428	654	-269	601	12212	267	1003		507	10434	2.9	27	1.7	0.1
World +	5001	Peas	2547	1970		9104	426	-324	457	8750	3531	792	3	389	4036	1.1	10	0.7	0.0
World +	5001	Pulses, Other	2549	1970		21965	746	-158	719	21833	5663	1745	0	919	13501	3.7	35	2.2	0.3
World +	5001	Treenuts +	2912	1970		3528	1082	-151	1039	3419		0	2	158	3259	0.9	6	0.1	0.4
World +	5001	Oilcrops +	2913	1970		140335	21707	1096	21888	141250	4001	5881	105246	6775	19365	5.3	43	2.3	2.9
World +	5001	Soyabeans	2555	1970		43692	12244	3035	12645	46326	608	2424	35643	1687	5963	1.6	15	1.4	0.5
World +	5001	Groundnuts (Shelled Eq)	2556	1970		12578	1150	140	975	12893	8	1050	7644	489	3701	1.0	15	0.7	1.3
World +	5001	Sunflowerseed	2557	1970		9764	565	-156	360	9813	42	457	8719	240	355	0.1	1	0.0	0.1
World +	5001	Rape and Mustardseed	2558	1970		6959	1098	-868	1136	6053	207	166	5175	299	206	0.1	1	0.0	0.1
World +	5001	Cottonseed	2559	1970		22381	479	-371	486	22003	2955	1314	15856	1877	0	0.0	0	0.0	0.0
World +	5001	Coconuts - Incl Copra	2560	1970		25310	4226	58	4464	25130	18	58	15685	1469	7902	2.2	8	0.1	0.7
World +	5001	Sesameseed	2561	1970		1967	194	-24	228	1909		50	1337	54	478	0.1	2	0.1	0.2
World +	5001	Palmkernels	2562	1970		1178	423	3	454	1150	0		1024	121	5	0.0	0	0.0	0.0
World +	5001	Olives	2563	1970		7508	154	-7	134	7521			6986	42	484	0.1	1	0.0	0.1
World +	5001	Oilcrops, Other	2570	1970		8997	1175	-715	1005	8452	163	361	7177	496	270	0.1	1	0.0	0.1
World +	5001	Vegetable Oils +	2914	1970		27431	5768	-428	5902	26868	14		14	5378	21533	5.9	142	0.0	16.0
World +	5001	Soyabean Oil	2571	1970		6253	1030	-53	1230	5999	2			366	5646	1.6	37	0.0	4.1
World +	5001	Groundnut Oil	2572	1970		3227	428	-207	431	3017	5		0	145	2866	0.8	19	0.0	2.2
World +	5001	Sunflowerseed Oil	2573	1970		3542	710	-43	748	3461	0		1	471	2989	0.8	19	0.0	2.2
World +	5001	Rape and Mustard Oil	2574	1970		1905	151	53	221	1888	0			268	1632	0.4	11	0.0	1.2
World +	5001	Cottonseed Oil	2575	1970		2543	278	-1	261	2558	0		1	642	1913	0.5	13	0.0	1.4
World +	5001	Palmkernel Oil	2576	1970		493	182	-27	218	431	0		1	180	250	0.1	2	0.0	0.2
World +	5001	Palm Oil	2577	1970		1933	1080	-46	1038	1930	0			597	1369	0.4	9	0.0	1.0
World +	5001	Coconut Oil	2578	1970		1904	606	3	631	1882	0			411	1486	0.4	10	0.0	1.1
World +	5001	Sesameseed Oil	2579	1970		587	3	-12	2	575	0		0	35	541	0.1	4	0.0	0.4
World +	5001	Olive Oil	2580	1970		1546	262	49	256	1601				118	1483	0.4	10	0.0	1.1
World +	5001	Ricebran Oil	2581	1970		220	0	0	1	219				84	135	0.0	1	0.0	0.1
World +	5001	Maize Germ Oil	2582	1970		483	37	-1	40	478			0	23	455	0.1	3	0.0	0.3
World +	5001	Oilcrops Oil, Other	2586	1970		2796	1001	-144	824	2829	7		63	2039	767	0.2	5	0.0	0.6
World +	5001	Vegetables +	2918	1970		246268	9314	318	10008	245891	5430	50	32	23764	216636	59.6	40	2.1	0.3
World +	5001	Tomatoes	2601	1970		35235	2802	95	3393	34740	338		5	3407	30991	8.5	4	0.2	0.1
World +	5001	Onions	2602	1970		16405	1054	-5	1191	16262	0	17	1	1340	14905	4.1	4	0.1	0.0
World +	5001	Vegetables, Other	2605	1970		194628	5458	228	5424	194889	5093	33	26	19017	170740	47.0	31	1.7	0.3
World +	5001	Fruits - Excluding Wine +	2919	1970		233966	23889	244	23169	234930	3238		49294	23297	159246	43.8	58	0.7	0.3
World +	5001	Oranges, Mandarines	2611	1970		30716	5487	346	5814	30735	0		13	2484	28348	7.8	6	0.1	0.0
World +	5001	Lemons, Limes	2612	1970		3472	724	30	806	3420			13	297	3112	0.9	0	0.0	0.0
World +	5001	Grapefruit	2613	1970		3062	1049	-34	873	3204	0		0	193	3026	0.8	0	0.0	0.0
World +	5001	Citrus, Other	2614	1970		2192	30	0	17	2204			14	307	1884	0.5	0	0.0	0.0
World +	5001	Bananas	2615	1970		30509	5521	-11	5550	30469	566		769	5274	23870	6.6	11	0.1	0.0
World +	5001	Plantains	2616	1970		20138	26	0	73	20091	2291		2628	4903	10268	2.8	7	0.1	0.0
World +	5001	Apples	2617	1970		26664	2988	120	2677	27095	157		2136	2499	22303	6.1	8	0.0	0.1
World +	5001	Pineapples	2618	1970		5370	611	15	783	5213			3	466	4744	1.3	1	0.0	0.0
World +	5001	Dates	2619	1970		1522	394	59	96	1878	27		0	124	1727	0.5	2	0.0	0.0
World +	5001	Grapes	2620	1970		54403	2560	-103	2382	54477	0		42395	1210	10876	3.0	5	0.1	0.0
World +	5001	Fruits, Other	2625	1970		55918	4499	-178	4095	56145	198		1324	5540	49089	13.5	17	0.2	0.2
World +	5001	Stimulants +	2922	1970		6813	5659	583	5733	7322	0		9	213	7104	2.0	4	0.4	0.2
World +	5001	Coffee	2630	1970		3799	3367	703	3387	4482			0	157	4325	1.2	1	0.2	
World +	5001	Cocoa Beans	2633	1970		1482	1559	-123	1564	1354			9	34	1316	0.4	2	0.1	0.2
World +	5001	Tea	2635	1970		1532	734	3	783	1486	0			22	1463	0.4	0	0.1	
World +	5001	Spices +	2923	1970		2156	311	-3	253	2210		0		110	2102	0.6	5	0.2	0.2
World +	5001	Pepper	2640	1970		103	77	-15	66	98				3	96	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1970		1345	58	9	61	1350				75	1275	0.4	3	0.1	0.1
World +	5001	Cloves	2642	1970		34	12	-5	12	30				22	8	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1970		674	165	8	114	732		0		11	723	0.2	2	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1970		122054	5650	-1120	5462	121123			2004	5198	113917	31.3	63	0.2	0.0
World +	5001	Wine	2655	1970		29643	3734	-1067	3586	28725			2004	697	26024	7.2	13	0.0	
World +	5001	Beer	2656	1970		64658	1102	-52	1107	64601				135	64466	17.7	22	0.2	
World +	5001	Beverages, Fermented	2657	1970		13893	18	0	31	13881				553	13324	3.7	6	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1970		11295	694	-1	673	11315				1212	10103	2.8	22	0.0	
World +	5001	Alcohol, Non-Food	2659	1970		2564	102	0	65	2601				2601	0	0.0			
World +	5001	Meat +	2943	1970		99061	6146	-589	6223	98395	39		26	730	97657	26.9	132	9.2	10.3
World +	5001	Bovine Meat	2731	1970		39287	2947	-4	2978	39252			2	204	39076	10.8	45	4.1	3.0
World +	5001	Mutton & Goat Meat	2732	1970		6620	688	-3	740	6565	0			136	6429	1.8	10	0.6	0.8
World +	5001	Pigmeat	2733	1970		35180	1681	-526	1664	34670			2	295	34374	9.5	59	2.6	5.3
World +	5001	Poultry Meat	2734	1970		14855	488	-56	517	14771	0		22	83	14666	4.0	16	1.5	1.0
World +	5001	Meat, Other	2735	1970		3119	342	1	324	3138	39		1	13	3112	0.9	3	0.4	0.1
World +	5001	Offals +	2945	1970		8042	339	1	382	8000	704		0	1014	6289	1.7	5	0.9	0.2
World +	5001	Animal Fats +	2946	1970		21884	4250	316	4516	21935	1477		113	6268	14107	3.9	70	0.1	7.8
World +	5001	Butter, Ghee	2740	1970		5701	810	351	910	5951	7			33	5929	1.6	33	0.0	3.7
World +	5001	Cream	2743	1970		1818	9	0	15	1812			14	24	1774	0.5	3	0.0	0.3
World +	5001	Fats, Animals, Raw	2737	1970		13124	2753	19	2958	12937	853		99	5752	6248	1.7	33	0.0	3.7
World +	5001	Fish, Body Oil	2781	1970		1180	661	-56	609	1176	593		0	455	128	0.0	1	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1970		61	18	2	23	58	24			5	29	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1970		20210	492	-18	517	20167	5	971	1	715	18476	5.1	20	1.5	1.4
World +	5001	Milk - Excluding Butter +	2948	1970		387330	25817	2215	28803	386558	95779		93	16222	274647	75.6	117	6.8	6.3
World +	5001	Fish, Seafood +	2960	1970		64360	18309	-2512	21655	58503	17845	109		811	39741	10.9	21	3.2	0.7
World +	5001	Freshwater Fish	2761	1970		6609	240	-26	275	6548	43	3		153	6348	1.7	4	0.6	0.1
World +	5001	Demersal Fish	2762	1970		17121	2351	128	3532	16068	2433	2		157	13476	3.7	6	0.9	0.2
World +	5001	Pelagic Fish	2763	1970		29629	14332	-2615	16638	24708	14662	67		102	9879	2.7	7	1.0	0.3
World +	5001	Marine Fish, Other	2764	1970		5244	326	0	204	5365	474	2		365	4525	1.2	3	0.4	0.1
World +	5001	Crustaceans	2765	1970		1952	552	0	546	1958	30	1	0	2	1926	0.5	1	0.1	0.0
World +	5001	Cephalopods	2766	1970		990	100	0	105	986	5	33		0	948	0.3	0	0.1	0.0
World +	5001	Molluscs, Other	2767	1970		2816	408	0	355	2869	199	1		33	2637	0.7	0	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1970		2063	151	-1	189	2024	153	11		965	895	0.2	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1970		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1970		151	86	-1	18	218		11		16	192	0.1	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1970		1912	65	-1	171	1805	153			949	703	0.2	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1970													0	0.0	0.0
