countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Sugarcrops +	2908	1977		1011280	535	1066	821	1012060	23509	13782	944213	16181	14373	3.5	3	0.0	0.0
World +	5001	Sugar Cane	2536	1977		728154	0	-10	77	728068	16547	13782	668192	15218	14330	3.5	3	0.0	0.0
World +	5001	Sugar Beet	2537	1977		283123	535	1076	744	283990	6962		276021	963	43	0.0	0	0.0	0.0
World +	5001	Sugar & Sweeteners +	2909	1977		109404	28051	-4337	30006	103112	622	0	1437	3129	98151	23.6	230	0.1	0.0
World +	5001	Sugar, Non-Centrifugal	2541	1977		13187	18	0	0	13205	492		74	494	12144	2.9	28	0.1	0.0
World +	5001	Sugar (Raw Equivalent)	2542	1977		88447	26996	-4300	29029	82114	119		621	1227	80325	19.3	190		
World +	5001	Sweeteners, Other	2543	1977		6969	872	-60	808	6972	11	0	734	1408	4870	1.2	11	0.0	0.0
World +	5001	Honey	2745	1977		802	165	24	169	821	0		9	0	812	0.2	2	0.0	
World +	5001	Pulses +	2911	1977		42137	1983	95	1976	42239	8342	3355	4	1859	28679	6.9	65	4.0	0.4
World +	5001	Beans	2546	1977		13065	869	-102	846	12986	259	1037		631	11060	2.7	25	1.6	0.1
World +	5001	Peas	2547	1977		8840	407	84	473	8858	4117	744	4	374	3619	0.9	8	0.5	0.0
World +	5001	Pulses, Other	2549	1977		20232	707	113	657	20395	3966	1574	0	855	14001	3.4	32	1.9	0.3
World +	5001	Treenuts +	2912	1977		3815	1332	85	1336	3895		0	1	197	3721	0.9	6	0.2	0.5
World +	5001	Oilcrops +	2913	1977		182831	28731	-10544	29248	171770	5005	6736	132834	7204	20002	4.8	39	2.0	2.6
World +	5001	Soyabeans	2555	1977		73787	19456	-8132	20030	65081	1119	3077	53244	1818	5823	1.4	13	1.2	0.4
World +	5001	Groundnuts (Shelled Eq)	2556	1977		12375	800	367	864	12678	8	1013	7531	531	3594	0.9	13	0.6	1.1
World +	5001	Sunflowerseed	2557	1977		11817	643	-1227	744	10489	195	495	8779	581	438	0.1	1	0.0	0.1
World +	5001	Rape and Mustardseed	2558	1977		8256	1587	145	1515	8473	331	209	7267	300	367	0.1	1	0.1	0.1
World +	5001	Cottonseed	2559	1977		25446	207	-1405	209	24039	3120	1471	17734	1715	0	0.0	0	0.0	0.0
World +	5001	Coconuts - Incl Copra	2560	1977		30949	4438	-22	4493	30873	31	103	20982	1561	8196	2.0	7	0.1	0.7
World +	5001	Sesameseed	2561	1977		1801	200	-41	174	1785		52	1186	57	496	0.1	2	0.1	0.2
World +	5001	Palmkernels	2562	1977		1400	290	-9	275	1407	0		1328	71	8	0.0	0	0.0	0.0
World +	5001	Olives	2563	1977		8783	216	-6	198	8795			8048	59	679	0.2	1	0.0	0.1
World +	5001	Oilcrops, Other	2570	1977		8218	893	-214	747	8150	201	318	6735	511	400	0.1	1	0.0	0.1
World +	5001	Vegetable Oils +	2914	1977		34810	9969	134	10027	34885	27		45	6671	28309	6.8	163	0.0	18.4
World +	5001	Soyabean Oil	2571	1977		9545	2102	138	2324	9461	27			693	8750	2.1	50	0.0	5.6
World +	5001	Groundnut Oil	2572	1977		3203	595	-69	589	3139	0		0	194	2945	0.7	17	0.0	1.9
World +	5001	Sunflowerseed Oil	2573	1977		3564	646	289	758	3741	0		0	145	3643	0.9	21	0.0	2.3
World +	5001	Rape and Mustard Oil	2574	1977		2742	626	-3	718	2646	0			287	2366	0.6	14	0.0	1.5
World +	5001	Cottonseed Oil	2575	1977		2934	393	46	396	2977	0		2	739	2236	0.5	13	0.0	1.5
World +	5001	Palmkernel Oil	2576	1977		635	276	-37	244	630	0		0	281	349	0.1	2	0.0	0.2
World +	5001	Palm Oil	2577	1977		3527	2659	-47	2595	3544	0			1304	2313	0.6	13	0.0	1.5
World +	5001	Coconut Oil	2578	1977		2762	1124	42	1110	2818	0			941	1886	0.5	11	0.0	1.2
World +	5001	Sesameseed Oil	2579	1977		512	4	-1	5	510	0		1	49	460	0.1	3	0.0	0.3
World +	5001	Olive Oil	2580	1977		1774	270	-142	255	1646				146	1501	0.4	9	0.0	1.0
World +	5001	Ricebran Oil	2581	1977		317	0	0	1	316				38	278	0.1	2	0.0	0.2
World +	5001	Maize Germ Oil	2582	1977		675	114	-3	131	656			0	29	627	0.2	4	0.0	0.4
World +	5001	Oilcrops Oil, Other	2586	1977		2620	1160	-78	901	2800	0		71	1824	955	0.2	6	0.0	0.6
World +	5001	Vegetables +	2918	1977		297802	13070	198	13538	297533	6973	46	74	29278	261202	62.9	42	2.2	0.4
World +	5001	Tomatoes	2601	1977		46149	3748	-58	4233	45606	478		4	4295	40831	9.8	5	0.2	0.1
World +	5001	Onions	2602	1977		20994	1258	-223	1339	20691	4	21	0	1694	18971	4.6	5	0.2	0.0
World +	5001	Vegetables, Other	2605	1977		230659	8065	479	7967	231236	6492	25	70	23289	201400	48.5	32	1.8	0.3
World +	5001	Fruits - Excluding Wine +	2919	1977		261079	31004	738	31419	261403	3530		47061	25767	185264	44.6	58	0.7	0.3
World +	5001	Oranges, Mandarines	2611	1977		41919	7907	29	9587	40267	2		14	3540	36900	8.9	7	0.1	0.0
World +	5001	Lemons, Limes	2612	1977		4911	950	-68	999	4794			9	458	4334	1.0	1	0.0	0.0
World +	5001	Grapefruit	2613	1977		4320	1564	-13	1397	4474	0		0	278	4199	1.0	1	0.0	0.0
World +	5001	Citrus, Other	2614	1977		2414	216	0	53	2577			31	335	2211	0.5	0	0.0	0.0
World +	5001	Bananas	2615	1977		33120	6365	-9	6335	33142	666		833	4927	26716	6.4	11	0.1	0.0
World +	5001	Plantains	2616	1977		23552	49	0	61	23540	2623		2987	5653	12278	3.0	7	0.1	0.0
World +	5001	Apples	2617	1977		30006	4421	143	4200	30370	123		2280	2579	25389	6.1	8	0.0	0.1
World +	5001	Pineapples	2618	1977		8019	892	88	1144	7855			109	742	7004	1.7	2	0.0	0.0
World +	5001	Dates	2619	1977		1983	265	-38	100	2110	36		0	157	1923	0.5	2	0.0	0.0
World +	5001	Grapes	2620	1977		51161	2681	-10	2398	51434	0		39317	1217	10902	2.6	5	0.0	0.0
World +	5001	Fruits, Other	2625	1977		59674	5694	615	5144	60839	81		1481	5881	53407	12.9	15	0.2	0.2
World +	5001	Stimulants +	2922	1977		7795	5858	-357	5726	7569	0		14	152	7404	1.8	4	0.4	0.2
World +	5001	Coffee	2630	1977		4348	3297	-268	3183	4193			0	90	4103	1.0	1	0.2	
World +	5001	Cocoa Beans	2633	1977		1418	1688	-52	1619	1434			14	30	1390	0.3	2	0.1	0.2
World +	5001	Tea	2635	1977		2029	873	-37	924	1942	0			31	1911	0.5	1	0.1	
World +	5001	Spices +	2923	1977		2792	405	-26	357	2814		0		152	2665	0.6	5	0.2	0.2
World +	5001	Pepper	2640	1977		155	110	2	117	151				5	146	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1977		1590	59	-20	59	1570				89	1481	0.4	3	0.1	0.1
World +	5001	Cloves	2642	1977		65	10	-9	11	54				42	12	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1977		982	226	1	169	1040		0		16	1026	0.2	2	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1977		147535	7546	1995	7664	149412			1613	6781	141192	34.0	69	0.3	0.0
World +	5001	Wine	2655	1977		27996	4252	1946	4183	30010			1613	828	27760	6.7	13	0.0	
World +	5001	Beer	2656	1977		82941	1849	10	1934	82865				140	82725	19.9	25	0.2	
World +	5001	Beverages, Fermented	2657	1977		18505	49	0	52	18503				800	17686	4.3	7	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1977		13966	1113	39	1277	13841				820	13021	3.1	25	0.0	
World +	5001	Alcohol, Non-Food	2659	1977		4127	283	0	218	4192				4192	0	0.0			
World +	5001	Meat +	2943	1977		120476	8067	-116	8645	119783	36		33	861	118871	28.6	141	9.8	11.0
World +	5001	Bovine Meat	2731	1977		47496	4004	32	4224	47308			1	233	47073	11.3	48	4.3	3.2
World +	5001	Mutton & Goat Meat	2732	1977		6636	693	4	820	6512	0			109	6403	1.5	9	0.6	0.7
World +	5001	Pigmeat	2733	1977		42128	2020	-170	2194	41783			3	365	41416	10.0	63	2.7	5.7
World +	5001	Poultry Meat	2734	1977		20842	904	18	1019	20745	0		28	141	20575	5.0	19	1.8	1.2
World +	5001	Meat, Other	2735	1977		3374	447	1	387	3434	36		1	12	3404	0.8	3	0.4	0.1
World +	5001	Offals +	2945	1977		9480	519	-7	554	9438	787		0	1201	7454	1.8	5	0.9	0.2
World +	5001	Animal Fats +	2946	1977		25866	5152	-237	5356	25425	1642		222	7703	15937	3.8	67	0.1	7.4
World +	5001	Butter, Ghee	2740	1977		6704	953	-124	1044	6489	12			40	6454	1.6	31	0.0	3.5
World +	5001	Cream	2743	1977		2857	26	0	24	2859			21	43	2795	0.7	4	0.0	0.4
World +	5001	Fats, Animals, Raw	2737	1977		15240	3605	-128	3713	15003	1039		201	7251	6575	1.6	31	0.0	3.4
World +	5001	Fish, Body Oil	2781	1977		1023	555	13	543	1049	586		0	367	96	0.0	1	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1977		42	12	2	32	25	5			3	17	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1977		24456	693	-17	698	24434	9	1310	1	961	22147	5.3	21	1.6	1.4
World +	5001	Milk - Excluding Butter +	2948	1977		439994	39901	-2538	42202	435155	101601		124	19036	314738	75.8	113	6.8	6.1
World +	5001	Fish, Seafood +	2960	1977		66779	17077	181	17780	66258	17654	154		622	47831	11.5	22	3.4	0.9
World +	5001	Freshwater Fish	2761	1977		7363	286	3	237	7416	7	20		151	7237	1.7	3	0.5	0.1
World +	5001	Demersal Fish	2762	1977		18208	2480	-64	4725	15898	1621	14		50	14213	3.4	7	1.0	0.3
World +	5001	Pelagic Fish	2763	1977		26385	11428	193	10361	27644	15370	67		245	11963	2.9	8	1.1	0.3
World +	5001	Marine Fish, Other	2764	1977		6932	911	-1	861	6980	627	2		121	6233	1.5	3	0.5	0.1
World +	5001	Crustaceans	2765	1977		2729	1004	53	948	2837	2	0	0	0	2835	0.7	1	0.2	0.0
World +	5001	Cephalopods	2766	1977		1249	250	7	196	1310	0	38		2	1271	0.3	1	0.1	0.0
World +	5001	Molluscs, Other	2767	1977		3914	718	-10	451	4171	28	12		52	4079	1.0	0	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1977		3371	396	0	107	3660	274	0		1429	1957	0.5	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1977		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1977		182	133	0	16	300		0		16	284	0.1	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1977		3189	263	0	92	3360	274			1412	1674	0.4	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1977													1	0.0	0.0
