countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Bovine Meat	2731	1994		55327	6885	252	7381	55084	68		1	739	54278	9.7	40	3.7	2.7
World +	5001	Mutton & Goat Meat	2732	1994		10075	753	-6	854	9967	3			251	9713	1.7	10	0.7	0.8
World +	5001	Pigmeat	2733	1994		78257	5442	-101	5893	77705			7	362	77338	13.9	104	4.0	9.6
World +	5001	Poultry Meat	2734	1994		50388	4171	-94	4684	49781	3		58	388	49332	8.9	35	3.1	2.4
World +	5001	Meat, Other	2735	1994		4151	444	-1	356	4238	21		3	17	4231	0.8	2	0.4	0.1
World +	5001	Offals +	2945	1994		13804	1063	-6	1193	13667	875		0	1400	11399	2.0	6	1.0	0.2
World +	5001	Animal Fats +	2946	1994		29704	6773	358	7073	29762	2492		302	8749	18333	3.3	60	0.1	6.7
World +	5001	Butter, Ghee	2740	1994		6671	1251	247	1347	6823	2			86	6778	1.2	25	0.0	2.8
World +	5001	Cream	2743	1994		2719	392	43	439	2715			77	109	2529	0.5	2	0.0	0.2
World +	5001	Fats, Animals, Raw	2737	1994		18813	4219	58	4329	18760	1878		225	7945	8782	1.6	31	0.0	3.5
World +	5001	Fish, Body Oil	2781	1994		1476	892	9	939	1438	606		0	605	227	0.0	1	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1994		25	20	0	20	25	6			3	16	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1994		44719	955	-16	1098	44560	43	2633	2	2208	39676	7.1	28	2.2	2.0
World +	5001	Milk - Excluding Butter +	2948	1994		530355	64162	-1818	64959	527741	84102		1080	23107	419627	75.3	116	6.9	6.4
World +	5001	Fish, Seafood +	2960	1994		111603	44812	-233	43932	112249	30983	148		3138	77983	14.0	25	3.9	0.9
World +	5001	Freshwater Fish	2761	1994		19583	1304	13	1291	19608	42	30		774	18762	3.4	7	1.0	0.2
World +	5001	Demersal Fish	2762	1994		19467	6242	44	7655	18097	1577	73		388	16058	2.9	5	0.8	0.2
World +	5001	Pelagic Fish	2763	1994		43691	28870	-256	28746	43559	26850	3	0	493	16212	2.9	8	1.1	0.3
World +	5001	Marine Fish, Other	2764	1994		9762	2834	-11	1401	11183	2474	1		256	8452	1.5	3	0.4	0.1
World +	5001	Crustaceans	2765	1994		5753	2987	-4	2415	6320	17	0		3	6303	1.1	1	0.3	0.0
World +	5001	Cephalopods	2766	1994		2803	913	-11	1019	2685	7	5		271	2402	0.4	1	0.2	0.0
World +	5001	Molluscs, Other	2767	1994		10545	1662	-6	1405	10796	16	35		953	9793	1.8	1	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1994		8655	395	-1	453	8596	445	0		2658	5494	1.0	1	0.1	0.0
World +	5001	Meat, Aquatic Mammals	2768	1994		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1994		518	171	-1	205	483		0		182	301	0.1	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1994		8137	224	0	248	8113	445			2476	5192	0.9	1	0.1	0.0
World +	5001	Miscellaneous +	2928	1994													1	0.0	0.0
