countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Lemons, Limes	2612	1988		7004	1624	-34	1553	7041			23	693	6330	1.3	1	0.0	0.0
World +	5001	Grapefruit	2613	1988		4666	1583	8	2329	3928	0		1	387	3551	0.7	0	0.0	0.0
World +	5001	Citrus, Other	2614	1988		3516	103	0	62	3557			16	441	3112	0.6	0	0.0	0.0
World +	5001	Bananas	2615	1988		43426	7422	63	7561	43350	687		942	5666	36055	7.1	12	0.2	0.0
World +	5001	Plantains	2616	1988		24696	160	0	124	24732	2395		3003	3352	15983	3.2	8	0.1	0.0
World +	5001	Apples	2617	1988		42077	9270	-963	7021	43362	539		2373	3177	37277	7.4	9	0.1	0.1
World +	5001	Pineapples	2618	1988		11042	2277	-2	1882	11435			6	1115	10315	2.0	2	0.0	0.0
World +	5001	Dates	2619	1988		2659	314	44	185	2832	90		3	261	2479	0.5	2	0.0	0.0
World +	5001	Grapes	2620	1988		56136	3937	-143	3828	56102	0		36886	1875	17352	3.4	6	0.1	0.0
World +	5001	Fruits, Other	2625	1988		82224	7627	-381	7560	81910	74		983	8288	73003	14.5	17	0.2	0.2
World +	5001	Stimulants +	2922	1988		10919	8522	-351	8593	10497	0		16	266	10219	2.0	4	0.4	0.2
World +	5001	Coffee	2630	1988		5563	4623	-27	4612	5547			0	131	5415	1.1	1	0.2	
World +	5001	Cocoa Beans	2633	1988		2519	2745	-312	2804	2148			16	85	2049	0.4	2	0.1	0.2
World +	5001	Tea	2635	1988		2836	1154	-11	1177	2802	0			50	2755	0.5	1	0.1	
World +	5001	Spices +	2923	1988		3753	708	-27	658	3777		0		218	3574	0.7	6	0.2	0.2
World +	5001	Pepper	2640	1988		229	158	-5	146	236				9	227	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1988		1823	129	0	144	1807				102	1708	0.3	3	0.1	0.1
World +	5001	Cloves	2642	1988		107	19	-13	18	95				75	24	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1988		1595	403	-9	349	1639		0		32	1615	0.3	3	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1988		188240	10173	2306	10103	190616			5191	20499	164954	32.7	69	0.3	0.0
World +	5001	Wine	2655	1988		26809	4411	2373	4458	29136			5191	520	23426	4.6	9	0.0	
World +	5001	Beer	2656	1988		105566	3082	-236	3271	105141				194	104947	20.8	26	0.2	
World +	5001	Beverages, Fermented	2657	1988		18769	72	21	73	18788				775	18006	3.6	5	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1988		20228	1273	155	1593	20063				1487	18577	3.7	30	0.0	
World +	5001	Alcohol, Non-Food	2659	1988		16868	1335	-6	709	17488				17524	0	0.0			
World +	5001	Meat +	2943	1988		168619	11929	244	13048	167744	47		55	1467	166201	32.9	173	11.1	13.8
World +	5001	Bovine Meat	2731	1988		53088	4967	105	5700	52461			3	265	52193	10.3	44	3.9	3.0
World +	5001	Mutton & Goat Meat	2732	1988		8793	765	26	858	8726	1			208	8517	1.7	9	0.6	0.7
World +	5001	Pigmeat	2733	1988		66113	3773	103	3956	66033			4	628	65401	13.0	89	3.6	8.1
World +	5001	Poultry Meat	2734	1988		36994	1992	13	2168	36831	4		47	350	36430	7.2	28	2.6	1.8
World +	5001	Meat, Other	2735	1988		3632	432	-3	366	3694	43		1	16	3660	0.7	2	0.3	0.1
World +	5001	Offals +	2945	1988		11484	850	-4	859	11471	804		0	1434	9241	1.8	6	0.9	0.2
World +	5001	Animal Fats +	2946	1988		30940	6894	498	7128	31205	2346		278	9613	19065	3.8	66	0.1	7.3
World +	5001	Butter, Ghee	2740	1988		7465	1893	505	1843	8019	58			81	7903	1.6	32	0.0	3.6
World +	5001	Cream	2743	1988		3590	123	-15	156	3542			60	53	3429	0.7	4	0.1	0.4
World +	5001	Fats, Animals, Raw	2737	1988		18324	3938	13	4246	18029	1572		208	8868	7457	1.5	29	0.0	3.2
World +	5001	Fish, Body Oil	2781	1988		1512	920	-4	850	1579	710		10	607	252	0.1	1	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1988		49	20	-1	33	35	6			5	24	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1988		35666	859	8	927	35606	4	2082	7	1614	31907	6.3	25	1.9	1.7
World +	5001	Milk - Excluding Butter +	2948	1988		522288	55922	6127	60355	523982	105294		71	27188	391654	77.6	117	7.0	6.5
World +	5001	Fish, Seafood +	2960	1988		98173	31191	-761	30696	97908	28751	210		1075	67877	13.4	25	3.9	0.9
World +	5001	Freshwater Fish	2761	1988		13704	664	-16	625	13727	51	30		132	13514	2.7	5	0.8	0.2
World +	5001	Demersal Fish	2762	1988		22251	4925	-170	7567	19440	2201	94		393	16752	3.3	6	0.9	0.2
World +	5001	Pelagic Fish	2763	1988		40175	19492	-559	18102	41005	25078	10	0	276	15642	3.1	8	1.2	0.4
World +	5001	Marine Fish, Other	2764	1988		8584	1823	-10	990	9407	1257	2		157	7994	1.6	3	0.5	0.1
World +	5001	Crustaceans	2765	1988		4406	2217	-12	1855	4755	125	0		0	4631	0.9	1	0.2	0.0
World +	5001	Cephalopods	2766	1988		2254	626	2	572	2310	27	25		52	2206	0.4	1	0.2	0.0
World +	5001	Molluscs, Other	2767	1988		6800	1443	4	984	7263	11	49		65	7137	1.4	1	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1988		5257	220	0	87	5391	433	0		2626	2336	0.5	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1988		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1988		313	121	0	68	365		0		127	243	0.0	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1988		4945	100	0	18	5026	433			2500	2093	0.4	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1988													1	0.0	0.0
